sgRNA,Gene,Snu-1_clone_114_D=0,Snu-1_clone_114_D=10
CLK2_PKc_E5_67,CLK2,329,471
CLK2_PKc_E6_117.1,CLK2,770,664
CLK2_PKc_E7_167.4,CLK2,605,678
CLK2_PKc_E9_130.3,CLK2,537,194
CLK3_PKc_E4_43.1,CLK3,852,678
CLK3_PKc_E5_67.7,CLK3,891,619
CLK3_PKc_E6_117,CLK3,962,811
CLK3_PKc_E7_167.21,CLK3,391,503
CLK3_PKc_E8_95.3,CLK3,583,345
CLK3_PKc_E9_130.3,CLK3,297,98
CLK4_PKc_E4_40,CLK4,457,1104
CLK4_PKc_E5_67,CLK4,795,1112
CLK4_PKc_E6_117.3,CLK4,1678,1759
CLK4_PKc_E7_167.8,CLK4,708,943
CLK4_PKc_E8_95.2,CLK4,923,1388
CLK4_PKc_E9_130.3,CLK4,531,789
CSF1R_PKc_E12_127.12,CSF1R,338,538
CSF1R_PKc_E13_105.8,CSF1R,257,229
CSF1R_PKc_E14_111.8,CSF1R,287,237
CSF1R_PKc_E15_163.13,CSF1R,1338,1778
CSF1R_PKc_E16_89.3,CSF1R,509,461
CSF1R_PKc_E17_98.1,CSF1R,897,752
CSK_PKc_E10_74.8,CSK,594,580
CSK_PKc_E11_196.3,CSK,752,830
CSK_PKc_E12_87,CSK,677,634
CSK_PKc_E7_61.3,CSK,399,352
CSK_PKc_E8_100.1,CSK,255,449
CSK_PKc_E9_91,CSK,369,440
CSNK1A1_PKc_E1_78.2,CSNK1A1,145,54
CSNK1A1_PKc_E2_107.7,CSNK1A1,823,15
CSNK1A1_PKc_E3_127.1,CSNK1A1,406,43
CSNK1A1_PKc_E4_99.5,CSNK1A1,329,178
CSNK1A1_PKc_E5_84.1,CSNK1A1,855,783
CSNK1A1_PKc_E6_140.6,CSNK1A1,653,15
CSNK1D_PKc_E1_55.2,CSNK1D,571,376
CSNK1D_PKc_E1_55.3,CSNK1D,590,798
CSNK1D_PKc_E2_111.8,CSNK1D,771,1112
CSNK1D_PKc_E3_149.8,CSNK1D,313,217
CSNK1D_PKc_E4_229.12,CSNK1D,707,1049
CSNK1D_PKc_E5_171.15,CSNK1D,618,226
CSNK1E_PKc_E2_55.4,CSNK1E,583,615
CSNK1E_PKc_E3_111.11,CSNK1E,539,461
CSNK1E_PKc_E4_149.4,CSNK1E,396,593
CSNK1E_PKc_E5_229.35,CSNK1E,386,434
CSNK1E_PKc_E6_171.15,CSNK1E,329,405
CSNK1E_PKc_E7_110.8,CSNK1E,277,255
CSNK1G1_PKc_E2_55.3,CSNK1G1,674,670
CSNK1G1_PKc_E3_41,CSNK1G1,1651,2099
CSNK1G1_PKc_E4_70.2,CSNK1G1,408,887
CSNK1G1_PKc_E5_152.1,CSNK1G1,609,1162
CSNK1G1_PKc_E6_235.8,CSNK1G1,899,1253
CSNK1G1_PKc_E7_86.9,CSNK1G1,144,88
CSNK1G2_PKc_E2_55.5,CSNK1G2,622,975
CSNK1G2_PKc_E3_41,CSNK1G2,467,754
CSNK1G2_PKc_E4_70.3,CSNK1G2,137,177
CSNK1G2_PKc_E5_149.15,CSNK1G2,411,454
CSNK1G2_PKc_E6_235.22,CSNK1G2,130,74
CSNK1G2_PKc_E7_86.13,CSNK1G2,235,291
CSNK1G3_PKc_E2_55.2,CSNK1G3,638,942
CSNK1G3_PKc_E3_41,CSNK1G3,426,534
CSNK1G3_PKc_E4_70.2,CSNK1G3,433,737
CSNK1G3_PKc_E5_149.1,CSNK1G3,265,407
CSNK1G3_PKc_E6_235.1,CSNK1G3,309,634
CSNK1G3_PKc_E7_86.3,CSNK1G3,457,209
CSNK2A1_PKc_E10_102.3,CSNK2A1,375,182
CSNK2A1_PKc_E10_102.7,CSNK2A1,723,1040
CSNK2A1_PKc_E11_101,CSNK2A1,504,66
CSNK2A1_PKc_E11_101.1,CSNK2A1,718,172
CSNK2A1_PKc_E12_149.5,CSNK2A1,458,366
CSNK2A2_PKc_E1_41,CSNK2A2,916,888
CSNK2A2_PKc_E2_112.4,CSNK2A2,473,602
CSNK2A2_PKc_E3_102.5,CSNK2A2,587,704
CSNK2A2_PKc_E4_51,CSNK2A2,375,488
CSNK2A2_PKc_E5_60.2,CSNK2A2,510,894
CSNK2A2_PKc_E6_84.4,CSNK2A2,461,988
DAPK1_PKc_E2_44.1,DAPK1,510,466
DAPK1_PKc_E3_222.6,DAPK1,375,144
DAPK1_PKc_E4_139.3,DAPK1,369,287
DAPK1_PKc_E5_130.11,DAPK1,391,465
DAPK1_PKc_E6_49.3,DAPK1,562,492
DAPK1_PKc_E8_153.1,DAPK1,697,1459
DAPK2_PKc_E2_44.1,DAPK2,593,551
DAPK2_PKc_E3_222.18,DAPK2,432,418
DAPK2_PKc_E4_139,DAPK2,470,721
DAPK2_PKc_E5_130.5,DAPK2,441,550
DAPK2_PKc_E6_49.1,DAPK2,960,914
DAPK2_PKc_E8_153.1,DAPK2,589,337
DAPK3_PKc_E2_44,DAPK3,850,608
DAPK3_PKc_E3_361.58,DAPK3,410,472
DAPK3_PKc_E4_130.4,DAPK3,363,128
DAPK3_PKc_E5_49,DAPK3,252,264
DAPK3_PKc_E7_153.1,DAPK3,574,224
DAPK3_PKc_E8_43,DAPK3,655,1079
DCLK1_PKc_E10_120.4,DCLK1,1678,1992
DCLK1_PKc_E11_147.4,DCLK1,334,273
DCLK1_PKc_E12_134.16,DCLK1,462,238
DCLK1_PKc_E13_78.4,DCLK1,762,801
DCLK1_PKc_E8_83.4,DCLK1,707,1902
DCLK1_PKc_E9_58,DCLK1,221,228
DCLK2_PKc_E10_120.6,DCLK2,626,717
DCLK2_PKc_E11_147.9,DCLK2,1,1
DCLK2_PKc_E12_134.4,DCLK2,1097,1321
DCLK2_PKc_E13_78.2,DCLK2,581,1127
DCLK2_PKc_E8_68.1,DCLK2,728,918
DCLK2_PKc_E9_58.3,DCLK2,724,380
DCLK3_PKc_E2_390.28,DCLK3,670,615
DCLK3_PKc_E2_390.6,DCLK3,771,704
DCLK3_PKc_E3_133.3,DCLK3,359,960
DCLK3_PKc_E3_133.7,DCLK3,498,440
DCLK3_PKc_E4_168.9,DCLK3,813,722
DCLK3_PKc_E5_86.5,DCLK3,690,1325
DDR1_PKc_E12_60.4,DDR1,823,1866
DDR1_PKc_E12_60.9,DDR1,780,2619
DDR1_PKc_E13_128.2,DDR1,202,92
DDR1_PKc_E14_237.4,DDR1,836,1296
DDR1_PKc_E15_235.2,DDR1,259,258
DDR1_PKc_E16_150.1,DDR1,1157,1478
DDR2_PKc_E14_60.8,DDR2,814,937
DDR2_PKc_E15_128.5,DDR2,581,1056
DDR2_PKc_E16_192.4,DDR2,997,529
DDR2_PKc_E17_235.9,DDR2,11,27
DDR2_PKc_E18_150.9,DDR2,630,1375
DDR2_PKc_E19_120.5,DDR2,358,633
DMPK_PKc_E1_48.3,DMPK,645,654
DMPK_PKc_E2_84.9,DMPK,662,761
DMPK_PKc_E3_96.8,DMPK,233,149
DMPK_PKc_E4_149.4,DMPK,583,1775
DMPK_PKc_E5_94.11,DMPK,555,660
DMPK_PKc_E6_207.24,DMPK,450,414
DSTYK_PKc_E10_114.7,DSTYK,690,614
DSTYK_PKc_E11_115.6,DSTYK,619,778
DSTYK_PKc_E12_135,DSTYK,553,710
DSTYK_PKc_E13_134.19,DSTYK,1261,1498
DSTYK_PKc_E8_155.7,DSTYK,371,861
DSTYK_PKc_E9_133,DSTYK,836,914
DYRK1A_PKc_E4_75.3,DYRK1A,603,2011
DYRK1A_PKc_E5_148,DYRK1A,418,392
DYRK1A_PKc_E6_287.15,DYRK1A,503,598
DYRK1A_PKc_E7_147.1,DYRK1A,467,687
DYRK1A_PKc_E8_141.1,DYRK1A,196,117
DYRK1A_PKc_E9_213.21,DYRK1A,264,1030
DYRK1B_PKc_E4_84,DYRK1B,879,1110
DYRK1B_PKc_E5_148.7,DYRK1B,521,460
DYRK1B_PKc_E6_287.28,DYRK1B,420,503
DYRK1B_PKc_E7_147.3,DYRK1B,582,579
DYRK1B_PKc_E8_141,DYRK1B,484,630
DYRK1B_PKc_E9_213.48,DYRK1B,339,412
DYRK2_PKc_E3_1140.113,DYRK2,280,731
DYRK2_PKc_E3_1140.126,DYRK2,92,95
DYRK2_PKc_E3_1140.134,DYRK2,265,329
DYRK2_PKc_E3_1140.135,DYRK2,191,299
DYRK2_PKc_E3_1140.32,DYRK2,657,672
DYRK2_PKc_E3_1140.73,DYRK2,415,332
DYRK3_PKc_E3_1140.11,DYRK3,979,1633
DYRK3_PKc_E3_1140.115,DYRK3,346,439
DYRK3_PKc_E3_1140.119,DYRK3,313,324
DYRK3_PKc_E3_1140.128,DYRK3,348,380
DYRK3_PKc_E3_1140.22,DYRK3,321,357
DYRK3_PKc_E3_1140.67,DYRK3,620,868
DYRK4_PKc_E4_105.4,DYRK4,610,677
DYRK4_PKc_E5_137,DYRK4,647,821
DYRK4_PKc_E6_141.7,DYRK4,1294,1387
DYRK4_PKc_E7_139.3,DYRK4,524,730
DYRK4_PKc_E8_82.5,DYRK4,551,460
DYRK4_PKc_E9_173.37,DYRK4,205,171
EEF2K_PKc_E4_48,EEF2K,320,281
EEF2K_PKc_E5_38.5,EEF2K,560,756
EEF2K_PKc_E6_172.2,EEF2K,386,277
EEF2K_PKc_E7_150.5,EEF2K,667,698
EEF2K_PKc_E8_133,EEF2K,509,616
EEF2K_PKc_E9_53.1,EEF2K,472,430
EGFR_PKc_E18_75.5,EGFR,1223,816
EGFR_PKc_E19_99,EGFR,569,812
EGFR_PKc_E20_186.28,EGFR,1087,432
EGFR_PKc_E21_156,EGFR,606,516
EGFR_PKc_E22_76.2,EGFR,349,142
EGFR_PKc_E23_147.18,EGFR,461,433
EIF2AK1_PKc_E10_112.5,EIF2AK1,512,751
EIF2AK1_PKc_E5_72.4,EIF2AK1,203,184
EIF2AK1_PKc_E6_81.2,EIF2AK1,659,1567
EIF2AK1_PKc_E7_100.3,EIF2AK1,443,467
EIF2AK1_PKc_E8_61.1,EIF2AK1,415,358
EIF2AK1_PKc_E9_328.3,EIF2AK1,483,335
EIF2AK2_PKc_E11_123.3,EIF2AK2,1072,1401
EIF2AK2_PKc_E12_159.6,EIF2AK2,636,520
EIF2AK2_PKc_E13_181.3,EIF2AK2,502,571
EIF2AK2_PKc_E14_129.3,EIF2AK2,665,558
EIF2AK2_PKc_E15_102.3,EIF2AK2,748,959
EIF2AK2_PKc_E16_54.1,EIF2AK2,435,232
EIF2AK3_PKc_E11_123.1,EIF2AK3,491,574
EIF2AK3_PKc_E12_103.6,EIF2AK3,128,83
EIF2AK3_PKc_E13_201.3,EIF2AK3,527,263
EIF2AK3_PKc_E14_168.13,EIF2AK3,765,965
EIF2AK3_PKc_E15_102.3,EIF2AK3,514,911
EIF2AK3_PKc_E16_63.2,EIF2AK3,910,1434
EIF2AK4_PKc_E10_107.3,EIF2AK4,597,847
EIF2AK4_PKc_E10_107.8,EIF2AK4,815,2026
EIF2AK4_PKc_E8_123.1,EIF2AK4,443,441
EIF2AK4_PKc_E8_123.3,EIF2AK4,625,420
EIF2AK4_PKc_E9_536.1,EIF2AK4,1028,165
EIF2AK4_PKc_E9_536.41,EIF2AK4,389,800
EIF2AK4_PKc2_E12_431.72,EIF2AK4,421,152
EIF2AK4_PKc2_E13_70,EIF2AK4,599,746
EIF2AK4_PKc2_E14_84.1,EIF2AK4,806,328
EIF2AK4_PKc2_E15_123.2,EIF2AK4,468,187
EIF2AK4_PKc2_E16_105.6,EIF2AK4,453,141
EIF2AK4_PKc2_E17_55,EIF2AK4,648,840
EPHA1_PKc_E11_43.2,EPHA1,359,364
EPHA1_PKc_E12_186.1,EPHA1,263,578
EPHA1_PKc_E13_62.2,EPHA1,255,179
EPHA1_PKc_E14_207.8,EPHA1,542,339
EPHA1_PKc_E15_150.26,EPHA1,843,583
EPHA1_PKc_E16_150.6,EPHA1,360,893
EPHA10_PKc_E10_46,EPHA10,434,770
EPHA10_PKc_E11_186.3,EPHA10,279,47
EPHA10_PKc_E12_62.1,EPHA10,1018,801
EPHA10_PKc_E13_204.12,EPHA10,800,1045
EPHA10_PKc_E14_150.23,EPHA10,565,503
EPHA10_PKc_E15_150.3,EPHA10,432,644
EPHA2_PKc_E11_189.12,EPHA2,489,257
EPHA2_PKc_E11_189.15,EPHA2,902,946
EPHA2_PKc_E12_62,EPHA2,713,1399
EPHA2_PKc_E12_62.7,EPHA2,890,1469
EPHA2_PKc_E13_210.12,EPHA2,374,956
EPHA2_PKc_E13_210.8,EPHA2,641,1402
EPHA3_PKc_E10_43.1,EPHA3,271,424
EPHA3_PKc_E11_186.8,EPHA3,478,378
EPHA3_PKc_E12_62.2,EPHA3,1027,1141
EPHA3_PKc_E13_210.12,EPHA3,641,1287
EPHA3_PKc_E14_150.14,EPHA3,617,571
EPHA3_PKc_E15_150.1,EPHA3,1634,2356
EPHA4_PKc_E11_43.1,EPHA4,531,1296
EPHA4_PKc_E12_186.13,EPHA4,713,1018
EPHA4_PKc_E13_62.3,EPHA4,572,579
EPHA4_PKc_E14_210.8,EPHA4,461,916
EPHA4_PKc_E15_150.7,EPHA4,238,230
EPHA4_PKc_E16_150.16,EPHA4,741,443
EPHA5_PKc_E11_43,EPHA5,650,947
EPHA5_PKc_E12_186.6,EPHA5,881,565
EPHA5_PKc_E13_62.2,EPHA5,1370,1681
EPHA5_PKc_E14_210.8,EPHA5,843,654
EPHA5_PKc_E15_150.7,EPHA5,669,893
EPHA5_PKc_E16_150,EPHA5,234,828
EPHA6_PKc_E10_43,EPHA6,611,934
EPHA6_PKc_E11_186.1,EPHA6,703,1231
EPHA6_PKc_E12_126.26,EPHA6,1025,1091
EPHA6_PKc_E13_62.4,EPHA6,759,905
EPHA6_PKc_E15_150.1,EPHA6,411,768
EPHA6_PKc_E16_150.9,EPHA6,862,1086
EPHA7_PKc_E10_43,EPHA7,492,890
EPHA7_PKc_E11_186.8,EPHA7,829,1201
EPHA7_PKc_E12_62.2,EPHA7,392,548
EPHA7_PKc_E13_210.13,EPHA7,345,650
EPHA7_PKc_E14_150.12,EPHA7,585,1462
EPHA7_PKc_E15_150.1,EPHA7,487,521
EPHA8_PKc_E11_186.28,EPHA8,399,478
EPHA8_PKc_E11_186.31,EPHA8,210,132
EPHA8_PKc_E12_62.2,EPHA8,374,357
EPHA8_PKc_E13_210.35,EPHA8,1269,1797
EPHA8_PKc_E14_150.21,EPHA8,510,221
EPHA8_PKc_E15_150.4,EPHA8,748,786
EPHB1_PKc_E10_43,EPHB1,435,729
EPHB1_PKc_E10_43.1,EPHB1,522,752
EPHB1_PKc_E11_248.3,EPHB1,733,1142
EPHB1_PKc_E12_216.9,EPHB1,438,597
EPHB1_PKc_E13_150.12,EPHB1,422,522
EPHB1_PKc_E14_150.11,EPHB1,396,609
EPHB2_PKc_E10_43.1,EPHB2,316,370
EPHB2_PKc_E10_43.2,EPHB2,1004,1334
EPHB2_PKc_E11_248.3,EPHB2,355,445
EPHB2_PKc_E12_216.6,EPHB2,325,333
EPHB2_PKc_E13_150.22,EPHB2,653,517
EPHB2_PKc_E14_150.11,EPHB2,491,642
EPHB3_PKc_E10_43.2,EPHB3,550,257
EPHB3_PKc_E10_43.3,EPHB3,984,914
EPHB3_PKc_E11_248.16,EPHB3,596,1089
EPHB3_PKc_E12_216.7,EPHB3,550,901
EPHB3_PKc_E13_150.1,EPHB3,502,403
EPHB3_PKc_E14_150.8,EPHB3,209,130
EPHB4_PKc_E11_43,EPHB4,671,1166
EPHB4_PKc_E11_43.2,EPHB4,654,291
EPHB4_PKc_E12_248.35,EPHB4,166,213
EPHB4_PKc_E13_216.23,EPHB4,633,877
EPHB4_PKc_E14_150.2,EPHB4,1082,2235
EPHB4_PKc_E15_150.34,EPHB4,1077,606
EPHB6_PKc_E11_43.3,EPHB6,931,602
EPHB6_PKc_E11_43.4,EPHB6,389,392
EPHB6_PKc_E12_248.1,EPHB6,531,373
EPHB6_PKc_E13_174.1,EPHB6,424,667
EPHB6_PKc_E14_150,EPHB6,503,744
EPHB6_PKc_E15_150.12,EPHB6,151,349
ERBB2_PKc_E18_75.5,ERBB2,819,984
ERBB2_PKc_E19_99.8,ERBB2,1147,2152
ERBB2_PKc_E20_186.2,ERBB2,387,382
ERBB2_PKc_E21_156.2,ERBB2,528,250
ERBB2_PKc_E22_76.9,ERBB2,260,372
ERBB2_PKc_E23_147.4,ERBB2,596,319
ERBB3_PKc_E18_75.4,ERBB3,310,347
ERBB3_PKc_E19_99.4,ERBB3,414,377
ERBB3_PKc_E20_186.13,ERBB3,860,776
ERBB3_PKc_E21_156.15,ERBB3,264,243
ERBB3_PKc_E22_76.7,ERBB3,843,547
ERBB3_PKc_E23_147.5,ERBB3,730,495
ERBB4_PKc_E17_54,ERBB4,392,280
ERBB4_PKc_E18_123.8,ERBB4,785,2120
ERBB4_PKc_E19_99.2,ERBB4,386,316
ERBB4_PKc_E20_186.2,ERBB4,911,1754
ERBB4_PKc_E21_156.2,ERBB4,725,874
ERBB4_PKc_E22_76.2,ERBB4,615,1278
ERN1_PKc_E14_62,ERN1,717,947
ERN1_PKc_E15_190,ERN1,572,510
ERN1_PKc_E16_100.1,ERN1,836,1163
ERN1_PKc_E17_200.6,ERN1,589,445
ERN1_PKc_E18_148.14,ERN1,666,1048
ERN1_PKc_E19_98.5,ERN1,260,316
FASTK_PKc_E5_201.19,FASTK,1330,1469
FASTK_PKc_E5_201.31,FASTK,666,1266
FASTK_PKc_E6_143.1,FASTK,370,843
FASTK_PKc_E6_143.9,FASTK,908,393
FASTK_PKc_E7_92.8,FASTK,1,5
FASTK_PKc_E8_41.2,FASTK,549,429
FER_PKc_E14_27,FER,508,279
FER_PKc_E15_116.2,FER,698,1063
FER_PKc_E16_95.3,FER,616,669
FER_PKc_E17_124.2,FER,612,1068
FER_PKc_E18_155.1,FER,1134,1086
FER_PKc_E19_123.7,FER,493,467
FES_PKc_E13_27,FES,657,1075
FES_PKc_E14_119.13,FES,901,930
FES_PKc_E15_95.7,FES,937,434
FES_PKc_E16_124.2,FES,552,787
FES_PKc_E17_158.5,FES,342,285
FES_PKc_E18_123.23,FES,322,254
FGFR1_PKc_E10_41,FGFR1,310,1360
FGFR1_PKc_E11_122.18,FGFR1,674,570
FGFR1_PKc_E12_111.7,FGFR1,1325,1235
FGFR1_PKc_E13_191.13,FGFR1,696,361
FGFR1_PKc_E14_123.7,FGFR1,396,233
FGFR1_PKc_E15_71.2,FGFR1,656,1450
FGFR2_PKc_E10_74.6,FGFR2,540,784
FGFR2_PKc_E11_122.16,FGFR2,789,816
FGFR2_PKc_E12_111.5,FGFR2,774,815
FGFR2_PKc_E13_191.1,FGFR2,832,1441
FGFR2_PKc_E14_123.2,FGFR2,339,476
FGFR2_PKc_E15_71.1,FGFR2,300,303
FGFR3_PKc_E10_38.6,FGFR3,357,220
FGFR3_PKc_E11_122.16,FGFR3,190,390
FGFR3_PKc_E12_111.1,FGFR3,427,1530
FGFR3_PKc_E13_191.41,FGFR3,452,275
FGFR3_PKc_E14_123.8,FGFR3,218,83
FGFR3_PKc_E15_71.4,FGFR3,127,74
FGFR4_PKc_E10_38.3,FGFR4,642,160
FGFR4_PKc_E11_122.18,FGFR4,413,478
FGFR4_PKc_E12_111.3,FGFR4,642,462
FGFR4_PKc_E13_191.1,FGFR4,567,526
FGFR4_PKc_E14_123.9,FGFR4,576,393
FGFR4_PKc_E15_71.5,FGFR4,11,1
FGR_PKc_E10_77.7,FGR,1165,1194
FGR_PKc_E11_154.11,FGR,612,420
FGR_PKc_E12_132.2,FGR,312,596
FGR_PKc_E13_161.22,FGR,480,434
FGR_PKc_E8_52,FGR,466,694
FGR_PKc_E9_180.14,FGR,214,93
FLT1_PKc_E17_34,FLT1,546,830
FLT1_PKc_E18_105.4,FLT1,1203,2376
FLT1_PKc_E19_114.1,FLT1,421,1372
FLT1_PKc_E20_89.2,FLT1,1048,1902
FLT1_PKc_E21_157.4,FLT1,284,286
FLT1_PKc_E22_98,FLT1,979,468
FLT3_PKc_E14_124.1,FLT3,544,643
FLT3_PKc_E15_105.1,FLT3,819,1165
FLT3_PKc_E16_111.8,FLT3,607,620
FLT3_PKc_E17_154.5,FLT3,1193,2041
FLT3_PKc_E18_83.1,FLT3,1018,966
FLT3_PKc_E19_128.4,FLT3,1115,1060
FLT4_PKc_E17_34,FLT4,83,40
FLT4_PKc_E18_105,FLT4,452,948
FLT4_PKc_E19_114.12,FLT4,427,669
FLT4_PKc_E20_89.4,FLT4,755,1436
FLT4_PKc_E21_151.21,FLT4,348,567
FLT4_PKc_E22_95,FLT4,334,193
FRK_PKc_E4_127.1,FRK,527,749
FRK_PKc_E4_127.4,FRK,253,284
FRK_PKc_E5_159.6,FRK,616,431
FRK_PKc_E6_182.11,FRK,325,389
FRK_PKc_E7_166.2,FRK,470,663
FRK_PKc_E8_176.6,FRK,921,1276
FYN_PKc_E10_180.5,FYN,568,605
FYN_PKc_E11_77.4,FYN,972,1206
FYN_PKc_E12_154.5,FYN,785,1563
FYN_PKc_E13_132.11,FYN,414,548
FYN_PKc_E14_197.11,FYN,331,291
FYN_PKc_E9_82.12,FYN,895,1351
GAK_PKc_E1_31,GAK,325,82
GAK_PKc_E2_62.2,GAK,307,239
GAK_PKc_E3_60,GAK,650,307
GAK_PKc_E4_115.1,GAK,157,21
GAK_PKc_E5_143.15,GAK,437,131
GAK_PKc_E6_126.13,GAK,283,117
GCK_PKc_E2_163.12,GCK,287,426
GCK_PKc_E3_155.17,GCK,647,1586
GCK_PKc_E4_120.4,GCK,842,671
GCK_PKc_E5_96.1,GCK,378,898
GCK_PKc_E6_100.5,GCK,617,880
GCK_PKc_E7_184.12,GCK,1071,650
GRK4_PKc_E10_38,GRK4,548,107
GRK4_PKc_E11_90.8,GRK4,419,480
GRK4_PKc_E12_209.1,GRK4,616,1025
GRK4_PKc_E7_45.3,GRK4,624,551
GRK4_PKc_E8_141.7,GRK4,409,369
GRK4_PKc_E9_191.15,GRK4,848,479
GRK5_PKc_E10_38,GRK5,161,64
GRK5_PKc_E11_90.14,GRK5,375,398
GRK5_PKc_E12_209.8,GRK5,551,1018
GRK5_PKc_E7_51,GRK5,942,1562
GRK5_PKc_E8_141.16,GRK5,641,777
GRK5_PKc_E9_191,GRK5,879,1147
GRK6_PKc_E10_38,GRK6,930,1148
GRK6_PKc_E11_90.3,GRK6,643,1020
GRK6_PKc_E12_209.29,GRK6,613,609
GRK6_PKc_E7_45,GRK6,271,383
GRK6_PKc_E8_141.5,GRK6,303,361
GRK6_PKc_E9_191.22,GRK6,324,192
GSG2_PKc_E1_1371.11,GSG2,192,64
GSG2_PKc_E1_1371.119,GSG2,548,239
GSG2_PKc_E1_1371.166,GSG2,379,273
GSG2_PKc_E1_1371.55,GSG2,866,366
GSG2_PKc_E1_1371.87,GSG2,680,366
GSG2_PKc_E1_1371.9,GSG2,432,129
GSK3A_PKc_E2_132.5,GSK3A,272,574
GSK3A_PKc_E3_84,GSK3A,246,916
GSK3A_PKc_E4_111.4,GSK3A,610,931
GSK3A_PKc_E5_131.14,GSK3A,309,595
GSK3A_PKc_E6_107.2,GSK3A,1189,2286
GSK3A_PKc_E7_98.2,GSK3A,586,1326
GSK3B_PKc_E2_132.6,GSK3B,493,862
GSK3B_PKc_E3_84.2,GSK3B,608,1711
GSK3B_PKc_E4_111.3,GSK3B,999,4560
GSK3B_PKc_E5_131.8,GSK3B,598,1545
GSK3B_PKc_E6_107.2,GSK3B,642,4331
GSK3B_PKc_E7_98.9,GSK3B,1006,4376
GUCY2D_PKc_E10_157.1,GUCY2D,352,586
GUCY2D_PKc_E11_150.8,GUCY2D,306,330
GUCY2D_PKc_E12_149.8,GUCY2D,533,825
GUCY2D_PKc_E7_63.1,GUCY2D,1496,2823
GUCY2D_PKc_E8_81.5,GUCY2D,369,449
GUCY2D_PKc_E9_207.18,GUCY2D,480,499
GUCY2F_PKc_E10_157.3,GUCY2F,381,843
GUCY2F_PKc_E11_150.7,GUCY2F,529,849
GUCY2F_PKc_E12_149.12,GUCY2F,1,1
GUCY2F_PKc_E7_69,GUCY2F,1428,1862
GUCY2F_PKc_E8_90,GUCY2F,318,137
GUCY2F_PKc_E9_177.5,GUCY2F,276,419
HCK_PKc_E10_77.2,HCK,1241,1183
HCK_PKc_E11_154.1,HCK,494,430
HCK_PKc_E12_132.7,HCK,1,1
HCK_PKc_E13_194.6,HCK,471,231
HCK_PKc_E8_76.11,HCK,484,479
HCK_PKc_E9_180.11,HCK,419,439
HIPK1_PKc_E2_557.19,HIPK1,850,611
HIPK1_PKc_E2_557.27,HIPK1,133,146
HIPK1_PKc_E3_124.1,HIPK1,309,174
HIPK1_PKc_E4_120.6,HIPK1,416,440
HIPK1_PKc_E5_87.3,HIPK1,374,368
HIPK1_PKc_E6_177.4,HIPK1,1500,1848
HIPK2_PKc_E2_557.17,HIPK2,554,791
HIPK2_PKc_E2_557.57,HIPK2,603,471
HIPK2_PKc_E3_124.7,HIPK2,529,501
HIPK2_PKc_E4_120.8,HIPK2,564,182
HIPK2_PKc_E5_87.4,HIPK2,785,1506
HIPK2_PKc_E6_177.13,HIPK2,703,592
HIPK3_PKc_E2_512.3,HIPK3,397,441
HIPK3_PKc_E2_512.3,HIPK3,259,263
HIPK3_PKc_E3_124.5,HIPK3,644,706
HIPK3_PKc_E4_120.1,HIPK3,225,260
HIPK3_PKc_E5_87.1,HIPK3,482,1260
HIPK3_PKc_E6_147.2,HIPK3,655,600
HIPK4_PKc_E1_435.51,HIPK4,510,874
HIPK4_PKc_E1_435.67,HIPK4,514,387
HIPK4_PKc_E2_357.17,HIPK4,102,69
HIPK4_PKc_E2_357.2,HIPK4,922,639
HIPK4_PKc_E3_219.24,HIPK4,662,656
HIPK4_PKc_E3_219.28,HIPK4,1266,1593
HUNK_PKc_E1_90,HUNK,656,1016
HUNK_PKc_E1_90.6,HUNK,662,925
HUNK_PKc_E2_293.25,HUNK,414,559
HUNK_PKc_E4_136.17,HUNK,1,1
HUNK_PKc_E5_128.3,HUNK,672,1226
HUNK_PKc_E6_86.5,HUNK,568,860
ICK_PKc_E3_92.5,ICK,102,207
ICK_PKc_E4_55.5,ICK,213,311
ICK_PKc_E5_122.2,ICK,762,1403
ICK_PKc_E6_80.2,ICK,354,325
ICK_PKc_E7_133.9,ICK,475,362
ICK_PKc_E8_172.2,ICK,929,3034
IGF1R_PKc_E16_213.16,IGF1R,1174,1719
IGF1R_PKc_E17_111.7,IGF1R,530,214
IGF1R_PKc_E18_160.13,IGF1R,661,1038
IGF1R_PKc_E19_130.1,IGF1R,417,317
IGF1R_PKc_E20_135.11,IGF1R,526,603
IGF1R_PKc_E21_82,IGF1R,440,705
IKBKB_PKc_E2_63.1,IKBKB,469,401
IKBKB_PKc_E3_95.11,IKBKB,704,995
IKBKB_PKc_E4_118.23,IKBKB,1272,1222
IKBKB_PKc_E5_70.3,IKBKB,516,726
IKBKB_PKc_E6_89.7,IKBKB,197,273
IKBKB_PKc_E7_90.7,IKBKB,276,781
IKBKE_PKc_E3_63.7,IKBKE,1,1
IKBKE_PKc_E4_141.9,IKBKE,805,1142
IKBKE_PKc_E5_130.2,IKBKE,720,768
IKBKE_PKc_E6_182.18,IKBKE,573,898
IKBKE_PKc_E7_161.24,IKBKE,299,236
IKBKE_PKc_E8_111.2,IKBKE,604,675
ILK_PKc_E10_122.7,ILK,458,448
ILK_PKc_E11_100,ILK,505,612
ILK_PKc_E12_131.6,ILK,266,125
ILK_PKc_E13_138.3,ILK,387,445
ILK_PKc_E8_110.1,ILK,414,582
ILK_PKc_E9_128.2,ILK,597,1410
INSR_PKc_E17_213.25,INSR,517,667
INSR_PKc_E18_111.11,INSR,310,267
