sgRNA,Gene,DLD1__Ts2.8_D0,DLD1__Ts2.8_D10
SNAPC4_SANT4_E14_68.1,SNAPC4,687,7
SNAPC4_SANT4_E14_68.2,SNAPC4,607,16
SNAPC4_SANT4_E14_68.3,SNAPC4,1163,12
SNAPC4_SANT4_E14_68.5,SNAPC4,657,2
SNAPC4_SANT4_E14_68.6,SNAPC4,845,14
SND1_tudor733777_E1_2733.168,SND1,1760,2082
SND1_tudor733777_E1_2733.17,SND1,1350,1349
SND1_tudor733777_E1_2733.24,SND1,634,626
SND1_tudor733777_E1_2733.244,SND1,1040,968
SND1_tudor733777_E1_2733.245,SND1,392,477
SND1_tudor733777_E1_2733.247,SND1,1045,947
SP110_Phd_E15_101.1,SP110,536,807
SP110_Phd_E15_101.2,SP110,565,652
SP110_Phd_E15_101.4,SP110,20,19
SP110_Phd_E15_101.5,SP110,861,1036
SP110_Phd_E15_101.6,SP110,1137,1088
SP110_Phd_E15_101.7,SP110,51,78
SP140_Phd_E23_101.0,SP140,475,450
SP140_Phd_E23_101.1,SP140,1713,1283
SP140_Phd_E23_101.5,SP140,691,1043
SP140_Phd_E23_101.6,SP140,443,507
SP140_Phd_E23_101.7,SP140,1287,1561
SP140_Phd_E24_25.0,SP140,922,1312
SP140L_Phd_E15_101.5,SP140L,592,849
SP140L_Phd_E15_101.6,SP140L,394,335
SP140L_Phd_E15_101.7,SP140L,660,555
SPIN1_Spinlin133181_E1_789.27,SPIN1,1392,1818
SPIN1_Spinlin133181_E1_789.28,SPIN1,336,301
SPIN1_Spinlin133181_E1_789.33,SPIN1,349,591
SPIN1_Spinlin133181_E1_789.35,SPIN1,1162,1194
SPIN1_Spinlin133181_E1_789.63,SPIN1,1,1
SPIN1_Spinlin133181_E1_789.65,SPIN1,470,402
SPIN1_Spinlin214258_E1_789.43,SPIN1,593,491
SPIN1_Spinlin214258_E1_789.46,SPIN1,545,759
SPIN1_Spinlin214258_E1_789.49,SPIN1,781,954
SPIN1_Spinlin214258_E1_789.5,SPIN1,356,533
SPIN1_Spinlin214258_E1_789.53,SPIN1,219,386
SPIN1_Spinlin214258_E1_789.54,SPIN1,288,301
SPIN1_Spinlin54102_E1_789.14,SPIN1,265,333
SPIN1_Spinlin54102_E1_789.19,SPIN1,1274,1494
SPIN1_Spinlin54102_E1_789.22,SPIN1,1038,1055
SPIN1_Spinlin54102_E1_789.23,SPIN1,779,1217
SPIN1_Spinlin54102_E1_789.72,SPIN1,824,993
SPIN1_Spinlin54102_E1_789.74,SPIN1,241,274
SPIN2A_Spinlin129177_E1_777.32,SPIN2A,548,768
SPIN2A_Spinlin129177_E1_777.33,SPIN2A,553,791
SPIN2A_Spinlin210254_E1_777.62,SPIN2A,692,959
SPIN2B_Spinlin129177_E1_777.32,SPIN2B,301,368
SPIN2B_Spinlin129177_E1_777.33,SPIN2B,732,1167
SPIN2B_Spinlin129177_E1_777.34,SPIN2B,746,1048
SPIN2B_Spinlin210254_E1_777.62,SPIN2B,739,1065
SPIN3_Spinlin129177_E1_777.3,SPIN3,660,874
SPIN3_Spinlin129177_E1_777.31,SPIN3,139,228
SPIN3_Spinlin129177_E1_777.4,SPIN3,706,797
SPIN3_Spinlin129177_E1_777.68,SPIN3,588,710
SPIN3_Spinlin129177_E1_777.69,SPIN3,542,677
SPIN3_Spinlin129177_E1_777.71,SPIN3,1285,1931
SPIN3_Spinlin210254_E1_777.49,SPIN3,655,435
SPIN3_Spinlin210254_E1_777.5,SPIN3,548,695
SPIN3_Spinlin210254_E1_777.51,SPIN3,657,995
SPIN3_Spinlin210254_E1_777.53,SPIN3,674,792
SPIN3_Spinlin210254_E1_777.57,SPIN3,904,1317
SPIN3_Spinlin210254_E1_777.59,SPIN3,688,1206
SPIN3_Spinlin5098_E1_777.18,SPIN3,491,761
SPIN3_Spinlin5098_E1_777.2,SPIN3,1179,1622
SPIN3_Spinlin5098_E1_777.22,SPIN3,834,922
SPIN3_Spinlin5098_E1_777.24,SPIN3,958,1106
SPIN3_Spinlin5098_E1_777.76,SPIN3,485,609
SPIN3_Spinlin5098_E1_777.77,SPIN3,1105,1364
SPIN4_Spinlin119167_E1_750.28,SPIN4,1231,1745
SPIN4_Spinlin119167_E1_750.33,SPIN4,882,991
SPIN4_Spinlin119167_E1_750.35,SPIN4,550,589
SPIN4_Spinlin119167_E1_750.61,SPIN4,922,1004
SPIN4_Spinlin119167_E1_750.63,SPIN4,385,518
SPIN4_Spinlin119167_E1_750.64,SPIN4,1562,1968
SPIN4_Spinlin201245_E1_750.44,SPIN4,680,841
SPIN4_Spinlin201245_E1_750.47,SPIN4,1058,1461
SPIN4_Spinlin201245_E1_750.49,SPIN4,1272,1753
SPIN4_Spinlin201245_E1_750.51,SPIN4,485,612
SPIN4_Spinlin201245_E1_750.52,SPIN4,732,921
SPIN4_Spinlin201245_E1_750.54,SPIN4,787,940
SPIN4_Spinlin4189_E1_750.12,SPIN4,1005,1128
SPIN4_Spinlin4189_E1_750.15,SPIN4,1492,1739
SPIN4_Spinlin4189_E1_750.19,SPIN4,680,837
SPIN4_Spinlin4189_E1_750.21,SPIN4,608,751
SPIN4_Spinlin4189_E1_750.74,SPIN4,809,1165
SPIN4_Spinlin4189_E1_750.75,SPIN4,879,1338
SPOP_BTB190297_E1_1125.41,SPOP,797,780
SPOP_BTB190297_E1_1125.43,SPOP,547,958
SPOP_BTB190297_E1_1125.53,SPOP,1316,1572
SPOP_BTB190297_E1_1125.56,SPOP,835,985
SPOP_BTB190297_E1_1125.6,SPOP,892,1567
SPOP_BTB190297_E1_1125.99,SPOP,1075,1212
SPOPL_BTB190297_E1_1179.31,SPOPL,1021,1519
SPOPL_BTB190297_E1_1179.33,SPOPL,888,1585
SPOPL_BTB190297_E1_1179.36,SPOPL,1169,1587
SPOPL_BTB190297_E1_1179.38,SPOPL,912,1264
SPOPL_BTB190297_E1_1179.39,SPOPL,1077,1159
SPOPL_BTB190297_E1_1179.73,SPOPL,855,1164
STK31_tudor31147_E1_3060.1,STK31,865,1045
STK31_tudor31147_E1_3060.16,STK31,827,1057
STK31_tudor31147_E1_3060.19,STK31,1863,2223
STK31_tudor31147_E1_3060.238,STK31,804,764
STK31_tudor31147_E1_3060.242,STK31,568,860
STK31_tudor31147_E1_3060.6,STK31,433,531
SUV39H1_Chromo_E2_42.0,SUV39H1,248,443
SUV39H1_Chromo_E3_108.1,SUV39H1,305,470
SUV39H1_Chromo_E3_108.3,SUV39H1,676,778
SUV39H1_Chromo_E3_108.5,SUV39H1,583,660
SUV39H1_Chromo_E3_108.6,SUV39H1,550,537
SUV39H1_Chromo_E3_108.8,SUV39H1,621,808
SUV39H2_Chromo_E2_39.0,SUV39H2,938,1066
SUV39H2_Chromo_E3_102.0,SUV39H2,517,671
SUV39H2_Chromo_E3_102.2,SUV39H2,764,971
SUV39H2_Chromo_E3_102.3,SUV39H2,771,1175
SUV39H2_Chromo_E3_102.5,SUV39H2,671,938
SUV39H2_Chromo_E3_102.6,SUV39H2,1381,1702
TADA2A_SANT_E5_92.10,TADA2A,1394,991
TADA2A_SANT_E5_92.3,TADA2A,707,541
TADA2A_SANT_E5_92.5,TADA2A,1090,1015
TADA2A_SANT_E6_158.0,TADA2A,3880,4046
TADA2A_SANT_E6_158.10,TADA2A,1525,1011
TADA2A_SANT_E6_158.4,TADA2A,2331,1833
TADA2B_SANT_E1_72.0,TADA2B,402,193
TADA2B_SANT_E1_72.4,TADA2B,632,277
TADA2B_SANT_E1_72.5,TADA2B,846,280
TADA2B_SANT_E2_79.10,TADA2B,1482,603
TADA2B_SANT_E2_79.4,TADA2B,728,443
TADA2B_SANT_E2_79.7,TADA2B,319,180
TAF3_Phd_E6_77.0,TAF3,500,503
TAF3_Phd_E6_77.4,TAF3,490,311
TAF3_Phd_E6_77.5,TAF3,1481,735
TAF3_Phd_E7_61.1,TAF3,751,396
TAF3_Phd_E7_61.5,TAF3,871,463
TAF3_Phd_E7_61.6,TAF3,879,332
TCF19_Phd_E4_147.13,TCF19,797,1032
TCF19_Phd_E4_147.15,TCF19,735,713
TCF19_Phd_E4_147.17,TCF19,1222,1746
TCF19_Phd_E4_147.19,TCF19,1564,1205
TCF19_Phd_E4_147.5,TCF19,272,314
TCF19_Phd_E4_147.6,TCF19,947,1073
TCF20_ePhd_E1_543.17,TCF20,520,648
TCF20_ePhd_E1_543.89,TCF20,832,1116
TCF20_ePhd_E2_94.4,TCF20,1371,1880
TCF20_ePhd_E2_94.6,TCF20,190,235
TCF20_ePhd_E3_47.0,TCF20,835,846
TCF20_ePhd_E3_47.1,TCF20,396,464
TDRD1_tudor316364_E1_3570.24,TDRD1,437,484
TDRD1_tudor316364_E1_3570.241,TDRD1,800,1141
TDRD1_tudor316364_E1_3570.42,TDRD1,609,871
TDRD1_tudor316364_E1_3570.43,TDRD1,729,1314
TDRD1_tudor545592_E1_3570.208,TDRD1,1109,1511
TDRD1_tudor545592_E1_3570.209,TDRD1,711,820
TDRD1_tudor545592_E1_3570.67,TDRD1,803,1071
TDRD1_tudor545592_E1_3570.68,TDRD1,470,600
TDRD1_tudor545592_E1_3570.69,TDRD1,564,834
TDRD1_tudor545592_E1_3570.7,TDRD1,1003,1240
TDRD1_tudor766813_E1_3570.102,TDRD1,602,699
TDRD1_tudor766813_E1_3570.103,TDRD1,621,807
TDRD1_tudor766813_E1_3570.104,TDRD1,321,470
TDRD1_tudor766813_E1_3570.105,TDRD1,578,766
TDRD1_tudor766813_E1_3570.183,TDRD1,1124,1375
TDRD1_tudor9941040_E1_3570.126,TDRD1,425,334
TDRD1_tudor9941040_E1_3570.127,TDRD1,616,796
TDRD1_tudor9941040_E1_3570.128,TDRD1,176,173
TDRD1_tudor9941040_E1_3570.129,TDRD1,376,450
TDRD1_tudor9941040_E1_3570.13,TDRD1,1104,1219
TDRD1_tudor9941040_E1_3570.154,TDRD1,997,1308
TDRD10_tudor200315_E1_1101.116,TDRD10,544,612
TDRD10_tudor200315_E1_1101.45,TDRD10,308,483
TDRD10_tudor200315_E1_1101.58,TDRD10,200,226
TDRD10_tudor200315_E1_1101.59,TDRD10,841,1049
TDRD10_tudor200315_E1_1101.64,TDRD10,647,658
TDRD10_tudor200315_E1_1101.77,TDRD10,970,1291
TDRD12_tudor60109_E1_1188.1,TDRD12,549,603
TDRD12_tudor60109_E1_1188.13,TDRD12,1049,1331
TDRD12_tudor60109_E1_1188.73,TDRD12,508,813
TDRD12_tudor60109_E1_1188.74,TDRD12,1341,1784
TDRD12_tudor60109_E1_1188.75,TDRD12,1356,1687
TDRD12_tudor60109_E1_1188.78,TDRD12,1211,1637
TDRD15_Tudor_E4_177.11,TDRD15,472,693
TDRD15_Tudor_E4_336.8,TDRD15,801,870
TDRD15_Tudor_E4_345.2,TDRD15,491,478
TDRD15_Tudor_E4_345.9,TDRD15,737,884
TDRD15_Tudor_E4_351.20,TDRD15,731,864
TDRD15_Tudor_E4_351.9,TDRD15,756,1289
TDRD3_tudor652700_E1_2235.102,TDRD3,756,1154
TDRD3_tudor652700_E1_2235.103,TDRD3,1274,1328
TDRD3_tudor652700_E1_2235.13,TDRD3,1315,1985
TDRD3_tudor652700_E1_2235.133,TDRD3,260,387
TDRD3_tudor652700_E1_2235.134,TDRD3,953,1269
TDRD3_tudor652700_E1_2235.96,TDRD3,1833,2589
TDRD5_tudor529575_E1_3108.233,TDRD5,1257,2100
TDRD5_tudor529575_E1_3108.74,TDRD5,713,1117
TDRD5_tudor529575_E1_3108.76,TDRD5,1062,1215
TDRD5_tudor529575_E1_3108.78,TDRD5,377,426
TDRD5_tudor529575_E1_3108.81,TDRD5,784,803
TDRD5_tudor529575_E1_3108.83,TDRD5,981,1365
TDRD6_tudor10371080_E1_6291.232,TDRD6,1244,1371
TDRD6_tudor10371080_E1_6291.236,TDRD6,859,993
TDRD6_tudor10371080_E1_6291.238,TDRD6,495,621
TDRD6_tudor10371080_E1_6291.464,TDRD6,469,596
TDRD6_tudor10371080_E1_6291.465,TDRD6,1423,1660
TDRD6_tudor10371080_E1_6291.468,TDRD6,482,749
TDRD6_tudor13091422_E1_6291.258,TDRD6,765,667
TDRD6_tudor13091422_E1_6291.259,TDRD6,1456,1716
TDRD6_tudor13091422_E1_6291.261,TDRD6,1429,1694
TDRD6_tudor13091422_E1_6291.268,TDRD6,681,911
TDRD6_tudor13091422_E1_6291.269,TDRD6,247,296
TDRD6_tudor13091422_E1_6291.434,TDRD6,316,420
TDRD6_tudor13561401_E1_6291.262,TDRD6,813,1238
TDRD6_tudor13561401_E1_6291.263,TDRD6,796,1126
TDRD6_tudor13561401_E1_6291.264,TDRD6,130,136
TDRD6_tudor13561401_E1_6291.438,TDRD6,835,775
TDRD6_tudor13561401_E1_6291.439,TDRD6,244,379
TDRD6_tudor15711609_E1_6291.287,TDRD6,1120,1472
TDRD6_tudor15711609_E1_6291.288,TDRD6,310,392
TDRD6_tudor15711609_E1_6291.29,TDRD6,319,395
TDRD6_tudor15711609_E1_6291.291,TDRD6,1301,1466
TDRD6_tudor15711609_E1_6291.292,TDRD6,610,829
TDRD6_tudor15711609_E1_6291.419,TDRD6,501,852
TDRD6_tudor314360_E1_6291.123,TDRD6,621,863
TDRD6_tudor314360_E1_6291.126,TDRD6,682,847
TDRD6_tudor314360_E1_6291.553,TDRD6,465,256
TDRD6_tudor314360_E1_6291.556,TDRD6,809,854
TDRD6_tudor314360_E1_6291.558,TDRD6,1027,1274
TDRD6_tudor314360_E1_6291.559,TDRD6,658,732
TDRD6_tudor541585_E1_6291.169,TDRD6,584,787
TDRD6_tudor541585_E1_6291.171,TDRD6,1501,1677
TDRD6_tudor541585_E1_6291.173,TDRD6,775,937
TDRD6_tudor541585_E1_6291.523,TDRD6,723,926
TDRD6_tudor541585_E1_6291.524,TDRD6,980,1333
TDRD6_tudor541585_E1_6291.525,TDRD6,723,965
TDRD6_tudor69133_E1_6291.39,TDRD6,812,1111
TDRD6_tudor69133_E1_6291.46,TDRD6,651,533
TDRD6_tudor69133_E1_6291.48,TDRD6,264,329
TDRD6_tudor69133_E1_6291.616,TDRD6,1026,1260
TDRD6_tudor69133_E1_6291.621,TDRD6,529,600
TDRD6_tudor69133_E1_6291.624,TDRD6,677,774
TDRD6_tudor821866_E1_6291.209,TDRD6,702,895
TDRD6_tudor821866_E1_6291.211,TDRD6,1222,1257
TDRD6_tudor821866_E1_6291.212,TDRD6,789,1072
TDRD6_tudor821866_E1_6291.213,TDRD6,986,1165
TDRD6_tudor821866_E1_6291.214,TDRD6,866,813
TDRD6_tudor821866_E1_6291.489,TDRD6,753,1155
TDRD7_tudor517559_E1_3297.241,TDRD7,1155,1492
TDRD7_tudor517559_E1_3297.242,TDRD7,1763,2023
TDRD7_tudor517559_E1_3297.243,TDRD7,1267,1610
TDRD7_tudor517559_E1_3297.73,TDRD7,758,756
TDRD7_tudor517559_E1_3297.74,TDRD7,643,846
TDRD7_tudor517559_E1_3297.78,TDRD7,830,863
TDRD7_tudor707752_E1_3297.101,TDRD7,680,865
TDRD7_tudor707752_E1_3297.103,TDRD7,585,873
TDRD7_tudor707752_E1_3297.105,TDRD7,359,480
TDRD7_tudor707752_E1_3297.219,TDRD7,663,793
TDRD7_tudor707752_E1_3297.22,TDRD7,414,532
TDRD7_tudor707752_E1_3297.99,TDRD7,1302,1215
TDRD7_tudor9631007_E1_3297.142,TDRD7,925,1032
TDRD7_tudor9631007_E1_3297.146,TDRD7,1178,1385
TDRD7_tudor9631007_E1_3297.147,TDRD7,1247,1408
TDRD7_tudor9631007_E1_3297.178,TDRD7,707,824
TDRD7_tudor9631007_E1_3297.179,TDRD7,617,549
TDRD7_tudor9631007_E1_3297.18,TDRD7,288,614
TDRD9_tudor949996_E1_4149.187,TDRD9,427,543
TDRD9_tudor949996_E1_4149.19,TDRD9,883,1350
TDRD9_tudor949996_E1_4149.336,TDRD9,562,705
TDRD9_tudor949996_E1_4149.337,TDRD9,635,966
TDRKH_tudor357404_E1_1686.131,TDRKH,854,956
TDRKH_tudor357404_E1_1686.132,TDRKH,993,1064
TDRKH_tudor357404_E1_1686.7,TDRKH,1543,1538
TDRKH_tudor357404_E1_1686.74,TDRKH,520,731
TDRKH_tudor357404_E1_1686.76,TDRKH,863,940
TDRKH_tudor357404_E1_1686.78,TDRKH,920,904
TERF1_SANT_E10_144.1,TERF1,1406,1084
TERF1_SANT_E10_144.3,TERF1,2478,1385
TERF1_SANT_E10_144.4,TERF1,2131,647
TERF1_SANT_E10_144.6,TERF1,507,412
TERF1_SANT_E10_144.8,TERF1,195,117
TERF1_SANT_E10_144.9,TERF1,1545,626
TERF2_SANT_E10_144.1,TERF2,970,6
TERF2_SANT_E10_144.11,TERF2,1608,142
TERF2_SANT_E10_144.13,TERF2,148,1
TERF2_SANT_E10_144.15,TERF2,1509,89
TERF2_SANT_E10_144.3,TERF2,599,56
TERF2_SANT_E10_144.6,TERF2,601,1
TET1_CXXC585624_E1_6411.587,TET1,1151,1596
TET1_CXXC585624_E1_6411.588,TET1,1109,1325
TET1_CXXC585624_E1_6411.589,TET1,789,797
TET1_CXXC585624_E1_6411.59,TET1,681,838
TET1_CXXC585624_E1_6411.92,TET1,1036,1268
TET1_CXXC585624_E1_6411.94,TET1,1681,2304
TET3_CXXC_E10_337.39,TET3,322,328
TET3_CXXC_E11_192.20,TET3,106,130
TET3_CXXC_E7_87.1,TET3,514,676
TET3_CXXC_E7_87.3,TET3,1965,2745
TET3_CXXC_E8_90.2,TET3,1,1
TET3_CXXC_E9_138.2,TET3,1748,2156
TNFAIP1_BTB30120_E1_951.11,TNFAIP1,1549,1723
TNFAIP1_BTB30120_E1_951.127,TNFAIP1,241,146
TNFAIP1_BTB30120_E1_951.137,TNFAIP1,535,421
TNFAIP1_BTB30120_E1_951.16,TNFAIP1,654,662
TNFAIP1_BTB30120_E1_951.2,TNFAIP1,703,877
TNFAIP1_BTB30120_E1_951.23,TNFAIP1,1,1
TNRC18_Bah28162960_E1_8907.10169999999,TNRC18,376,394
TNRC18_Bah28162960_E1_8907.1026,TNRC18,1324,1307
TNRC18_Bah28162960_E1_8907.1029,TNRC18,171,130
TNRC18_Bah28162960_E1_8907.948,TNRC18,471,516
TNRC18_Bah28162960_E1_8907.952,TNRC18,590,459
TNRC18_Bah28162960_E1_8907.993,TNRC18,646,426
TNRC18_tudor21702290_E1_8907.75,TNRC18,490,529
TNRC18_tudor21702290_E1_8907.761,TNRC18,585,339
TNRC18_tudor21702290_E1_8907.777,TNRC18,364,440
TNRC18_tudor21702290_E1_8907.779,TNRC18,533,616
TNRC18_tudor21702290_E1_8907.78,TNRC18,1010,1109
TNRC18_tudor21702290_E1_8907.782,TNRC18,300,138
TRERF1_SANT_E14_84.0,TRERF1,1033,1211
TRERF1_SANT_E14_84.2,TRERF1,458,581
TRERF1_SANT_E14_84.3,TRERF1,614,508
TRERF1_SANT_E15_54.0,TRERF1,868,932
TRERF1_SANT_E15_54.1,TRERF1,2063,2788
TRERF1_SANT_E15_54.2,TRERF1,1485,1033
TRIM24_Phd_E15_104.1,TRIM24,1932,2326
TRIM24_Phd_E15_104.2,TRIM24,448,752
TRIM24_Phd_E15_104.4,TRIM24,1128,1412
TRIM24_Phd_E15_104.5,TRIM24,825,1161
TRIM24_Phd_E15_104.8,TRIM24,1100,1673
TRIM24_Phd_E15_104.9,TRIM24,1187,1686
TRIM28_Phd_E13_104.0,TRIM28,1589,1662
TRIM28_Phd_E13_104.11,TRIM28,671,680
TRIM28_Phd_E13_104.2,TRIM28,905,976
TRIM28_Phd_E13_104.5,TRIM28,594,279
TRIM28_Phd_E13_104.7,TRIM28,332,366
TRIM28_Phd_E13_104.8,TRIM28,551,432
TRIM33_Phd_E15_104.0,TRIM33,1309,1378
TRIM33_Phd_E15_104.1,TRIM33,1430,1658
TRIM33_Phd_E15_104.2,TRIM33,718,733
TRIM33_Phd_E15_104.3,TRIM33,545,676
TRIM33_Phd_E15_104.4,TRIM33,891,706
TRIM33_Phd_E15_104.5,TRIM33,1572,1406
TRIM66_Phd_E15_113.0,TRIM66,1710,2263
TRIM66_Phd_E15_113.12,TRIM66,1424,1524
TRIM66_Phd_E15_113.2,TRIM66,1929,1439
TRIM66_Phd_E15_113.4,TRIM66,1409,1376
TRIM66_Phd_E15_113.6,TRIM66,459,496
TRIM66_Phd_E15_113.9,TRIM66,1201,921
TSNARE1_SANT_E4_234.10,TSNARE1,683,746
TSNARE1_SANT_E4_234.12,TSNARE1,207,332
TSNARE1_SANT_E4_234.14,TSNARE1,924,1244
TSNARE1_SANT_E4_234.19,TSNARE1,536,821
TSNARE1_SANT_E4_234.22,TSNARE1,246,287
TSNARE1_SANT_E4_234.9,TSNARE1,685,719
TTF1_SANT_E6_130.10,TTF1,1681,15
TTF1_SANT_E6_130.12,TTF1,941,21
TTF1_SANT_E6_130.3,TTF1,880,21
TTF1_SANT_E6_130.6,TTF1,1209,44
TTF1_SANT_E6_130.8,TTF1,536,68
TTF1_SANT_E7_44.0,TTF1,1988,49
UBR7_Phd_E4_42.0,UBR7,954,1217
UBR7_Phd_E5_54.0,UBR7,794,733
UBR7_Phd_E5_54.3,UBR7,828,798
UBR7_Phd_E5_54.4,UBR7,910,1322
UBR7_Phd_E6_60.1,UBR7,709,617
UBR7_Phd_E6_60.5,UBR7,642,1061
UHRF2_Phd_E6_182.0,UHRF2,512,775
UHRF2_Phd_E6_182.11,UHRF2,925,1094
UHRF2_Phd_E6_182.12,UHRF2,2810,4366
UHRF2_Phd_E6_182.15,UHRF2,1099,1298
UHRF2_Phd_E6_182.5,UHRF2,408,574
UHRF2_Phd_E6_182.6,UHRF2,422,804
WHSC1_PWWP218337_E1_4098.33,WHSC1,987,1317
WHSC1_PWWP218337_E1_4098.35,WHSC1,1157,1511
WHSC1_PWWP218337_E1_4098.38,WHSC1,867,989
WHSC1_PWWP218337_E1_4098.43,WHSC1,848,1067
WHSC1_PWWP218337_E1_4098.53,WHSC1,1078,1641
WHSC1_PWWP218337_E1_4098.534,WHSC1,854,912
WHSC1_PWWP878972_E1_4098.181,WHSC1,482,549
WHSC1_PWWP878972_E1_4098.182,WHSC1,931,1234
WHSC1_PWWP878972_E1_4098.189,WHSC1,523,682
WHSC1_PWWP878972_E1_4098.191,WHSC1,1002,990
WHSC1_PWWP878972_E1_4098.195,WHSC1,1136,1524
WHSC1_PWWP878972_E1_4098.406,WHSC1,624,941
WHSC1L1_Phd_E11_129.1,WHSC1L1,836,795
WHSC1L1_Phd_E12_127.7,WHSC1L1,621,785
WHSC1L1_Phd_E13_198.14,WHSC1L1,832,974
WHSC1L1_Phd_E14_171.0,WHSC1L1,660,660
WHSC1L1_Phd_E15_147.1,WHSC1L1,591,661
WHSC1L1_Phd_E16_157.12,WHSC1L1,220,227
WHSC1L1_PWWP264324_E1_4314.33,WHSC1L1,360,340
WHSC1L1_PWWP264324_E1_4314.399,WHSC1L1,912,1008
WHSC1L1_PWWP267383_E1_4314.34,WHSC1L1,1009,1291
WHSC1L1_PWWP267383_E1_4314.38,WHSC1L1,801,892
WHSC1L1_PWWP267383_E1_4314.384,WHSC1L1,895,905
WHSC1L1_PWWP267383_E1_4314.387,WHSC1L1,992,922
WHSC1L1_PWWP267383_E1_4314.49,WHSC1L1,341,285
WHSC1L1_PWWP267383_E1_4314.55,WHSC1L1,334,230
WHSC1L1_PWWP9581051_E1_4314.141,WHSC1L1,438,755
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,974,1336
WHSC1L1_PWWP9581051_E1_4314.15,WHSC1L1,704,890
WHSC1L1_PWWP9581051_E1_4314.152,WHSC1L1,789,934
WHSC1L1_PWWP9581051_E1_4314.157,WHSC1L1,869,1003
WHSC1L1_PWWP9581051_E1_4314.29,WHSC1L1,864,862
YEATS2_Yeats231310_E1_4269.26,YEATS2,801,217
YEATS2_Yeats231310_E1_4269.28,YEATS2,815,222
YEATS2_Yeats231310_E1_4269.527,YEATS2,362,225
YEATS2_Yeats231310_E1_4269.532,YEATS2,125,41
YEATS2_Yeats231310_E1_4269.537,YEATS2,528,119
YEATS2_Yeats231310_E1_4269.542,YEATS2,740,428
YEATS4_Yeats44126_E1_684.14,YEATS4,665,888
YEATS4_Yeats44126_E1_684.17,YEATS4,596,190
YEATS4_Yeats44126_E1_684.3,YEATS4,827,122
YEATS4_Yeats44126_E1_684.31,YEATS4,874,79
YEATS4_Yeats44126_E1_684.36,YEATS4,535,43
YEATS4_Yeats44126_E1_684.38,YEATS4,794,986
ZBTB1_BTB14109_E1_2142.1,ZBTB1,1799,926
ZBTB1_BTB14109_E1_2142.133,ZBTB1,561,725
ZBTB1_BTB14109_E1_2142.135,ZBTB1,1017,748
ZBTB1_BTB14109_E1_2142.137,ZBTB1,572,256
ZBTB1_BTB14109_E1_2142.3,ZBTB1,1021,1111
ZBTB1_BTB14109_E1_2142.5,ZBTB1,1802,1054
ZBTB10_BTB354461_E1_2616.143,ZBTB10,923,651
ZBTB10_BTB354461_E1_2616.147,ZBTB10,992,1062
ZBTB10_BTB354461_E1_2616.26,ZBTB10,512,510
ZBTB10_BTB354461_E1_2616.262,ZBTB10,1244,1489
ZBTB10_BTB354461_E1_2616.264,ZBTB10,536,692
ZBTB10_BTB354461_E1_2616.266,ZBTB10,1232,1175
ZBTB11_BTB204306_E1_3162.231,ZBTB11,793,30
ZBTB11_BTB204306_E1_3162.238,ZBTB11,508,8
ZBTB11_BTB204306_E1_3162.4,ZBTB11,374,62
ZBTB11_BTB204306_E1_3162.41,ZBTB11,720,1059
ZBTB11_BTB204306_E1_3162.42,ZBTB11,297,60
ZBTB11_BTB204306_E1_3162.47,ZBTB11,364,82
ZBTB12_BTB23127_E1_1380.19,ZBTB12,299,334
ZBTB12_BTB23127_E1_1380.264,ZBTB12,726,455
ZBTB12_BTB23127_E1_1380.267,ZBTB12,462,460
ZBTB12_BTB23127_E1_1380.276,ZBTB12,926,801
ZBTB12_BTB23127_E1_1380.281,ZBTB12,619,467
ZBTB12_BTB23127_E1_1380.286,ZBTB12,565,578
ZBTB14_BTB26132_E1_1350,ZBTB14,439,356
ZBTB14_BTB26132_E1_1350.1,ZBTB14,1029,1656
ZBTB14_BTB26132_E1_1350.3,ZBTB14,609,710
ZBTB14_BTB26132_E1_1350.5,ZBTB14,198,258
ZBTB14_BTB26132_E1_1350.6,ZBTB14,757,794
ZBTB14_BTB26132_E1_1350.8,ZBTB14,302,466
ZBTB16_BTB25125_E1_2022.14,ZBTB16,384,818
ZBTB16_BTB25125_E1_2022.23,ZBTB16,1,1
ZBTB16_BTB25125_E1_2022.327,ZBTB16,359,583
ZBTB16_BTB25125_E1_2022.333,ZBTB16,464,671
ZBTB16_BTB25125_E1_2022.343,ZBTB16,913,1104
ZBTB16_BTB25125_E1_2022.8,ZBTB16,588,660
ZBTB17_BTB14109_E1_2412.11,ZBTB17,518,284
ZBTB17_BTB14109_E1_2412.13,ZBTB17,770,344
ZBTB17_BTB14109_E1_2412.15,ZBTB17,264,93
ZBTB17_BTB14109_E1_2412.417,ZBTB17,1379,427
ZBTB17_BTB14109_E1_2412.421,ZBTB17,469,142
ZBTB17_BTB14109_E1_2412.8,ZBTB17,465,69
ZBTB18_BTB23119_E1_1596.1,ZBTB18,1233,1476
ZBTB18_BTB23119_E1_1596.187,ZBTB18,583,722
ZBTB18_BTB23119_E1_1596.189,ZBTB18,954,1097
ZBTB18_BTB23119_E1_1596.201,ZBTB18,895,1286
ZBTB18_BTB23119_E1_1596.6,ZBTB18,792,1063
ZBTB18_BTB23119_E1_1596.8,ZBTB18,1287,1459
ZBTB2_BTB1484_E1_1545,ZBTB2,514,808
ZBTB2_BTB1484_E1_1545.2,ZBTB2,599,901
