sgRNA,Gene,DLD1-Ts5.15.initial,DLD1-Ts5.15.final
CHUK_PKc_E4_70.2,CHUK,517,672
CHUK_PKc_E5_89,CHUK,865,1082
CHUK_PKc_E6_90.5,CHUK,688,444
CIT_PKc_E4_132.1,CIT,948,688
CIT_PKc_E5_102.1,CIT,1684,1371
CIT_PKc_E6_143.9,CIT,651,369
CIT_PKc_E7_94,CIT,2525,1219
CIT_PKc_E8_204,CIT,1359,1852
CIT_PKc_E9_154.9,CIT,925,1033
CLK1_PKc_E4_40,CLK1,615,376
CLK1_PKc_E5_67,CLK1,611,889
CLK1_PKc_E6_117.1,CLK1,665,507
CLK1_PKc_E7_167.7,CLK1,1381,1710
CLK1_PKc_E8_95,CLK1,1728,1815
CLK1_PKc_E9_130.1,CLK1,3101,2088
CLK2_PKc_E10_83.3,CLK2,1324,1288
CLK2_PKc_E4_40,CLK2,1360,1260
CLK2_PKc_E5_67,CLK2,698,266
CLK2_PKc_E6_117.1,CLK2,1745,1711
CLK2_PKc_E7_167.4,CLK2,1767,1814
CLK2_PKc_E9_130.3,CLK2,996,1104
CLK3_PKc_E4_43.1,CLK3,1879,1719
CLK3_PKc_E5_67.7,CLK3,1539,1745
CLK3_PKc_E6_117,CLK3,1928,2055
CLK3_PKc_E7_167.21,CLK3,901,1238
CLK3_PKc_E8_95.3,CLK3,1670,1247
CLK3_PKc_E9_130.3,CLK3,699,625
CLK4_PKc_E4_40,CLK4,1056,633
CLK4_PKc_E5_67,CLK4,1939,1804
CLK4_PKc_E6_117.3,CLK4,3122,4478
CLK4_PKc_E7_167.8,CLK4,1323,1348
CLK4_PKc_E8_95.2,CLK4,1966,1769
CLK4_PKc_E9_130.3,CLK4,1383,1540
CSF1R_PKc_E12_127.12,CSF1R,667,893
CSF1R_PKc_E13_105.8,CSF1R,394,540
CSF1R_PKc_E14_111.8,CSF1R,532,623
CSF1R_PKc_E15_163.13,CSF1R,3079,2908
CSF1R_PKc_E16_89.3,CSF1R,1140,536
CSF1R_PKc_E17_98.1,CSF1R,1630,1539
CSK_PKc_E10_74.8,CSK,1554,1125
CSK_PKc_E11_196.3,CSK,1663,1542
CSK_PKc_E12_87,CSK,1560,1232
CSK_PKc_E7_61.3,CSK,858,686
CSK_PKc_E8_100.1,CSK,480,301
CSK_PKc_E9_91,CSK,870,657
CSNK1A1_PKc_E1_78.2,CSNK1A1,376,215
CSNK1A1_PKc_E2_107.7,CSNK1A1,1796,381
CSNK1A1_PKc_E3_127.1,CSNK1A1,844,136
CSNK1A1_PKc_E4_99.5,CSNK1A1,667,191
CSNK1A1_PKc_E5_84.1,CSNK1A1,2267,2387
CSNK1A1_PKc_E6_140.6,CSNK1A1,1547,414
CSNK1D_PKc_E1_55.2,CSNK1D,1254,1437
CSNK1D_PKc_E1_55.3,CSNK1D,1427,1357
CSNK1D_PKc_E2_111.8,CSNK1D,1496,2126
CSNK1D_PKc_E3_149.8,CSNK1D,632,722
CSNK1D_PKc_E4_229.12,CSNK1D,1360,630
CSNK1D_PKc_E5_171.15,CSNK1D,1166,1099
CSNK1E_PKc_E2_55.4,CSNK1E,1021,1073
CSNK1E_PKc_E3_111.11,CSNK1E,1248,748
CSNK1E_PKc_E4_149.4,CSNK1E,860,995
CSNK1E_PKc_E5_229.35,CSNK1E,783,669
CSNK1E_PKc_E6_171.15,CSNK1E,827,570
CSNK1E_PKc_E7_110.8,CSNK1E,565,423
CSNK1G1_PKc_E2_55.3,CSNK1G1,1456,1165
CSNK1G1_PKc_E3_41,CSNK1G1,3709,3167
CSNK1G1_PKc_E4_70.2,CSNK1G1,1056,1079
CSNK1G1_PKc_E5_152.1,CSNK1G1,1636,1748
CSNK1G1_PKc_E6_235.8,CSNK1G1,2077,2037
CSNK1G1_PKc_E7_86.9,CSNK1G1,280,214
CSNK1G2_PKc_E2_55.5,CSNK1G2,1378,1277
CSNK1G2_PKc_E3_41,CSNK1G2,1234,1148
CSNK1G2_PKc_E4_70.3,CSNK1G2,296,418
CSNK1G2_PKc_E5_149.15,CSNK1G2,1068,994
CSNK1G2_PKc_E6_235.22,CSNK1G2,259,302
CSNK1G2_PKc_E7_86.13,CSNK1G2,816,677
CSNK1G3_PKc_E2_55.2,CSNK1G3,1454,1580
CSNK1G3_PKc_E3_41,CSNK1G3,996,905
CSNK1G3_PKc_E4_70.2,CSNK1G3,704,800
CSNK1G3_PKc_E5_149.1,CSNK1G3,696,532
CSNK1G3_PKc_E6_235.1,CSNK1G3,888,665
CSNK1G3_PKc_E7_86.3,CSNK1G3,905,322
CSNK2A1_PKc_E10_102.3,CSNK2A1,1079,522
CSNK2A1_PKc_E10_102.7,CSNK2A1,1220,1131
CSNK2A1_PKc_E11_101,CSNK2A1,1044,184
CSNK2A1_PKc_E11_101.1,CSNK2A1,1676,1047
CSNK2A1_PKc_E12_149.5,CSNK2A1,1360,517
CSNK2A2_PKc_E1_41,CSNK2A2,1937,1153
CSNK2A2_PKc_E2_112.4,CSNK2A2,1482,797
CSNK2A2_PKc_E3_102.5,CSNK2A2,1122,834
CSNK2A2_PKc_E4_51,CSNK2A2,889,670
CSNK2A2_PKc_E5_60.2,CSNK2A2,936,928
CSNK2A2_PKc_E6_84.4,CSNK2A2,882,1184
DAPK1_PKc_E2_44.1,DAPK1,1616,1084
DAPK1_PKc_E3_222.6,DAPK1,846,1078
DAPK1_PKc_E4_139.3,DAPK1,716,842
DAPK1_PKc_E5_130.11,DAPK1,1012,1085
DAPK1_PKc_E6_49.3,DAPK1,1106,1415
DAPK1_PKc_E8_153.1,DAPK1,1289,1895
DAPK2_PKc_E2_44.1,DAPK2,1306,1337
DAPK2_PKc_E3_222.18,DAPK2,1272,779
DAPK2_PKc_E4_139,DAPK2,1258,1011
DAPK2_PKc_E5_130.5,DAPK2,658,913
DAPK2_PKc_E6_49.1,DAPK2,2340,1884
DAPK2_PKc_E8_153.1,DAPK2,1250,1320
DAPK3_PKc_E2_44,DAPK3,1690,976
DAPK3_PKc_E3_361.58,DAPK3,1122,835
DAPK3_PKc_E4_130.4,DAPK3,639,823
DAPK3_PKc_E5_49,DAPK3,647,664
DAPK3_PKc_E7_153.1,DAPK3,1227,1137
DAPK3_PKc_E8_43,DAPK3,1186,1378
DCLK1_PKc_E10_120.4,DCLK1,3808,3482
DCLK1_PKc_E11_147.4,DCLK1,554,546
DCLK1_PKc_E12_134.16,DCLK1,950,841
DCLK1_PKc_E13_78.4,DCLK1,1671,1565
DCLK1_PKc_E8_83.4,DCLK1,1368,1925
DCLK1_PKc_E9_58,DCLK1,579,216
DCLK2_PKc_E10_120.6,DCLK2,1375,1113
DCLK2_PKc_E11_147.9,DCLK2,0,0
DCLK2_PKc_E12_134.4,DCLK2,2413,2001
DCLK2_PKc_E13_78.2,DCLK2,1218,1884
DCLK2_PKc_E8_68.1,DCLK2,1218,1487
DCLK2_PKc_E9_58.3,DCLK2,1172,1283
DCLK3_PKc_E2_390.28,DCLK3,1465,1023
DCLK3_PKc_E2_390.6,DCLK3,2124,1532
DCLK3_PKc_E3_133.3,DCLK3,860,911
DCLK3_PKc_E3_133.7,DCLK3,928,1452
DCLK3_PKc_E4_168.9,DCLK3,1776,746
DCLK3_PKc_E5_86.5,DCLK3,1252,1630
DDR1_PKc_E12_60.4,DDR1,1934,2475
DDR1_PKc_E12_60.9,DDR1,1476,1676
DDR1_PKc_E13_128.2,DDR1,452,247
DDR1_PKc_E14_237.4,DDR1,1798,2336
DDR1_PKc_E15_235.2,DDR1,636,546
DDR1_PKc_E16_150.1,DDR1,2654,2216
DDR2_PKc_E14_60.8,DDR2,1694,1556
DDR2_PKc_E15_128.5,DDR2,1150,774
DDR2_PKc_E16_192.4,DDR2,2271,1950
DDR2_PKc_E17_235.9,DDR2,13,65
DDR2_PKc_E18_150.9,DDR2,1277,1154
DDR2_PKc_E19_120.5,DDR2,820,1021
DMPK_PKc_E1_48.3,DMPK,1262,1109
DMPK_PKc_E2_84.9,DMPK,1371,964
DMPK_PKc_E3_96.8,DMPK,575,180
DMPK_PKc_E4_149.4,DMPK,1483,1166
DMPK_PKc_E5_94.11,DMPK,1287,934
DMPK_PKc_E6_207.24,DMPK,1142,1115
DSTYK_PKc_E10_114.7,DSTYK,1707,1417
DSTYK_PKc_E11_115.6,DSTYK,1396,735
DSTYK_PKc_E12_135,DSTYK,879,1063
DSTYK_PKc_E13_134.19,DSTYK,2481,2502
DSTYK_PKc_E8_155.7,DSTYK,1032,762
DSTYK_PKc_E9_133,DSTYK,1664,1388
DYRK1A_PKc_E4_75.3,DYRK1A,1298,484
DYRK1A_PKc_E5_148,DYRK1A,985,271
DYRK1A_PKc_E6_287.15,DYRK1A,1269,371
DYRK1A_PKc_E7_147.1,DYRK1A,1397,468
DYRK1A_PKc_E8_141.1,DYRK1A,698,210
DYRK1A_PKc_E9_213.21,DYRK1A,658,226
DYRK1B_PKc_E4_84,DYRK1B,1940,1683
DYRK1B_PKc_E5_148.7,DYRK1B,1028,777
DYRK1B_PKc_E6_287.28,DYRK1B,1005,623
DYRK1B_PKc_E7_147.3,DYRK1B,1215,978
DYRK1B_PKc_E8_141,DYRK1B,1286,1006
DYRK1B_PKc_E9_213.48,DYRK1B,893,524
DYRK2_PKc_E3_1140.113,DYRK2,613,871
DYRK2_PKc_E3_1140.126,DYRK2,279,338
DYRK2_PKc_E3_1140.134,DYRK2,859,579
DYRK2_PKc_E3_1140.135,DYRK2,499,476
DYRK2_PKc_E3_1140.32,DYRK2,1432,1094
DYRK2_PKc_E3_1140.73,DYRK2,863,1074
DYRK3_PKc_E3_1140.11,DYRK3,2330,2013
DYRK3_PKc_E3_1140.115,DYRK3,808,970
DYRK3_PKc_E3_1140.119,DYRK3,712,889
DYRK3_PKc_E3_1140.128,DYRK3,821,885
DYRK3_PKc_E3_1140.22,DYRK3,997,1276
DYRK3_PKc_E3_1140.67,DYRK3,1347,795
DYRK4_PKc_E4_105.4,DYRK4,1313,824
DYRK4_PKc_E5_137,DYRK4,1363,1481
DYRK4_PKc_E6_141.7,DYRK4,2480,2495
DYRK4_PKc_E7_139.3,DYRK4,1195,1273
DYRK4_PKc_E8_82.5,DYRK4,1369,1267
DYRK4_PKc_E9_173.37,DYRK4,546,548
EEF2K_PKc_E4_48,EEF2K,963,836
EEF2K_PKc_E5_38.5,EEF2K,1270,1470
EEF2K_PKc_E6_172.2,EEF2K,838,1049
EEF2K_PKc_E7_150.5,EEF2K,1208,1411
EEF2K_PKc_E8_133,EEF2K,1247,1301
EEF2K_PKc_E9_53.1,EEF2K,920,735
EGFR_PKc_E18_75.5,EGFR,2881,1029
EGFR_PKc_E19_99,EGFR,1056,719
EGFR_PKc_E20_186.28,EGFR,2234,782
EGFR_PKc_E21_156,EGFR,1296,337
EGFR_PKc_E22_76.2,EGFR,856,224
EGFR_PKc_E23_147.18,EGFR,1065,468
EIF2AK1_PKc_E10_112.5,EIF2AK1,920,1817
EIF2AK1_PKc_E5_72.4,EIF2AK1,358,318
EIF2AK1_PKc_E6_81.2,EIF2AK1,1516,1398
EIF2AK1_PKc_E7_100.3,EIF2AK1,1005,814
EIF2AK1_PKc_E8_61.1,EIF2AK1,1039,1689
EIF2AK1_PKc_E9_328.3,EIF2AK1,1268,548
EIF2AK2_PKc_E11_123.3,EIF2AK2,2215,1774
EIF2AK2_PKc_E12_159.6,EIF2AK2,1506,799
EIF2AK2_PKc_E13_181.3,EIF2AK2,1322,1060
EIF2AK2_PKc_E14_129.3,EIF2AK2,1219,1138
EIF2AK2_PKc_E15_102.3,EIF2AK2,1372,1616
EIF2AK2_PKc_E16_54.1,EIF2AK2,1289,763
EIF2AK3_PKc_E11_123.1,EIF2AK3,791,1101
EIF2AK3_PKc_E12_103.6,EIF2AK3,361,550
EIF2AK3_PKc_E13_201.3,EIF2AK3,1343,2257
EIF2AK3_PKc_E14_168.13,EIF2AK3,1614,2623
EIF2AK3_PKc_E15_102.3,EIF2AK3,1369,2228
EIF2AK3_PKc_E16_63.2,EIF2AK3,1875,2386
EIF2AK4_PKc_E10_107.3,EIF2AK4,1029,1028
EIF2AK4_PKc_E10_107.8,EIF2AK4,1504,1932
EIF2AK4_PKc_E8_123.1,EIF2AK4,1209,378
EIF2AK4_PKc_E8_123.3,EIF2AK4,1096,794
EIF2AK4_PKc_E9_536.1,EIF2AK4,2650,639
EIF2AK4_PKc_E9_536.41,EIF2AK4,904,379
EIF2AK4_PKc2_E12_431.72,EIF2AK4,864,113
EIF2AK4_PKc2_E13_70,EIF2AK4,1413,838
EIF2AK4_PKc2_E14_84.1,EIF2AK4,1934,1088
EIF2AK4_PKc2_E15_123.2,EIF2AK4,988,476
EIF2AK4_PKc2_E16_105.6,EIF2AK4,1032,564
EIF2AK4_PKc2_E17_55,EIF2AK4,1461,553
EPHA1_PKc_E11_43.2,EPHA1,498,660
EPHA1_PKc_E12_186.1,EPHA1,801,280
EPHA1_PKc_E13_62.2,EPHA1,531,397
EPHA1_PKc_E14_207.8,EPHA1,1232,1143
EPHA1_PKc_E15_150.26,EPHA1,1785,1719
EPHA1_PKc_E16_150.6,EPHA1,684,1078
EPHA10_PKc_E10_46,EPHA10,863,790
EPHA10_PKc_E11_186.3,EPHA10,689,709
EPHA10_PKc_E12_62.1,EPHA10,2184,1819
EPHA10_PKc_E13_204.12,EPHA10,1483,1435
EPHA10_PKc_E14_150.23,EPHA10,1373,1153
EPHA10_PKc_E15_150.3,EPHA10,866,767
EPHA2_PKc_E11_189.12,EPHA2,1058,1155
EPHA2_PKc_E11_189.15,EPHA2,1932,2538
EPHA2_PKc_E12_62,EPHA2,1540,1598
EPHA2_PKc_E12_62.7,EPHA2,1920,1393
EPHA2_PKc_E13_210.12,EPHA2,1198,1575
EPHA2_PKc_E13_210.8,EPHA2,1676,1132
EPHA3_PKc_E10_43.1,EPHA3,673,665
EPHA3_PKc_E11_186.8,EPHA3,1216,857
EPHA3_PKc_E12_62.2,EPHA3,2275,1306
EPHA3_PKc_E13_210.12,EPHA3,1630,1728
EPHA3_PKc_E14_150.14,EPHA3,1523,1072
EPHA3_PKc_E15_150.1,EPHA3,3300,3636
EPHA4_PKc_E11_43.1,EPHA4,1002,1151
EPHA4_PKc_E12_186.13,EPHA4,1460,1977
EPHA4_PKc_E13_62.3,EPHA4,1447,1189
EPHA4_PKc_E14_210.8,EPHA4,1142,1000
EPHA4_PKc_E15_150.7,EPHA4,445,488
EPHA4_PKc_E16_150.16,EPHA4,1636,1608
EPHA5_PKc_E11_43,EPHA5,1219,1686
EPHA5_PKc_E12_186.6,EPHA5,1683,1745
EPHA5_PKc_E13_62.2,EPHA5,2948,2953
EPHA5_PKc_E14_210.8,EPHA5,1846,1464
EPHA5_PKc_E15_150.7,EPHA5,1544,1149
EPHA5_PKc_E16_150,EPHA5,544,426
EPHA6_PKc_E10_43,EPHA6,1234,1338
EPHA6_PKc_E11_186.1,EPHA6,1552,1277
EPHA6_PKc_E12_126.26,EPHA6,2371,2119
EPHA6_PKc_E13_62.4,EPHA6,1330,1283
EPHA6_PKc_E15_150.1,EPHA6,818,1196
EPHA6_PKc_E16_150.9,EPHA6,1759,1458
EPHA7_PKc_E10_43,EPHA7,976,1618
EPHA7_PKc_E11_186.8,EPHA7,1827,2034
EPHA7_PKc_E12_62.2,EPHA7,986,849
EPHA7_PKc_E13_210.13,EPHA7,972,1187
EPHA7_PKc_E14_150.12,EPHA7,1622,1433
EPHA7_PKc_E15_150.1,EPHA7,982,885
EPHA8_PKc_E11_186.28,EPHA8,779,1040
EPHA8_PKc_E11_186.31,EPHA8,547,213
EPHA8_PKc_E12_62.2,EPHA8,603,561
EPHA8_PKc_E13_210.35,EPHA8,2271,2067
EPHA8_PKc_E14_150.21,EPHA8,1403,889
EPHA8_PKc_E15_150.4,EPHA8,1820,1505
EPHB1_PKc_E10_43,EPHB1,1129,1051
EPHB1_PKc_E10_43.1,EPHB1,976,1105
EPHB1_PKc_E11_248.3,EPHB1,1603,1676
EPHB1_PKc_E12_216.9,EPHB1,938,533
EPHB1_PKc_E13_150.12,EPHB1,951,1004
EPHB1_PKc_E14_150.11,EPHB1,1038,1294
EPHB2_PKc_E10_43.1,EPHB2,677,498
EPHB2_PKc_E10_43.2,EPHB2,1991,2141
EPHB2_PKc_E11_248.3,EPHB2,734,735
EPHB2_PKc_E12_216.6,EPHB2,825,608
EPHB2_PKc_E13_150.22,EPHB2,1600,1146
EPHB2_PKc_E14_150.11,EPHB2,865,802
EPHB3_PKc_E10_43.2,EPHB3,1046,1146
EPHB3_PKc_E10_43.3,EPHB3,2366,3177
EPHB3_PKc_E11_248.16,EPHB3,1229,1393
EPHB3_PKc_E12_216.7,EPHB3,1471,1445
EPHB3_PKc_E13_150.1,EPHB3,1017,1376
EPHB3_PKc_E14_150.8,EPHB3,411,601
EPHB4_PKc_E11_43,EPHB4,1576,1584
EPHB4_PKc_E11_43.2,EPHB4,1711,1082
EPHB4_PKc_E12_248.35,EPHB4,599,285
EPHB4_PKc_E13_216.23,EPHB4,1443,751
EPHB4_PKc_E14_150.2,EPHB4,2481,2250
EPHB4_PKc_E15_150.34,EPHB4,2750,1565
EPHB6_PKc_E11_43.3,EPHB6,2062,2265
EPHB6_PKc_E11_43.4,EPHB6,993,626
EPHB6_PKc_E12_248.1,EPHB6,1289,1374
EPHB6_PKc_E13_174.1,EPHB6,839,572
EPHB6_PKc_E14_150,EPHB6,1411,1172
EPHB6_PKc_E15_150.12,EPHB6,227,220
ERBB2_PKc_E18_75.5,ERBB2,2062,1315
ERBB2_PKc_E19_99.8,ERBB2,2289,2545
ERBB2_PKc_E20_186.2,ERBB2,875,781
ERBB2_PKc_E21_156.2,ERBB2,1208,700
ERBB2_PKc_E22_76.9,ERBB2,804,373
ERBB2_PKc_E23_147.4,ERBB2,1163,1096
ERBB3_PKc_E18_75.4,ERBB3,763,787
ERBB3_PKc_E19_99.4,ERBB3,868,709
ERBB3_PKc_E20_186.13,ERBB3,1851,2163
ERBB3_PKc_E21_156.15,ERBB3,560,452
ERBB3_PKc_E22_76.7,ERBB3,1624,1072
ERBB3_PKc_E23_147.5,ERBB3,1562,1437
ERBB4_PKc_E17_54,ERBB4,763,787
ERBB4_PKc_E18_123.8,ERBB4,1435,1753
ERBB4_PKc_E19_99.2,ERBB4,888,625
ERBB4_PKc_E20_186.2,ERBB4,2161,1968
ERBB4_PKc_E21_156.2,ERBB4,1712,1528
ERBB4_PKc_E22_76.2,ERBB4,1157,1174
ERN1_PKc_E14_62,ERN1,1248,1185
ERN1_PKc_E15_190,ERN1,1315,1665
ERN1_PKc_E16_100.1,ERN1,1886,2160
ERN1_PKc_E17_200.6,ERN1,1287,856
ERN1_PKc_E18_148.14,ERN1,1167,1093
ERN1_PKc_E19_98.5,ERN1,610,800
FASTK_PKc_E5_201.19,FASTK,2942,2191
FASTK_PKc_E5_201.31,FASTK,1483,2158
FASTK_PKc_E6_143.1,FASTK,975,747
FASTK_PKc_E6_143.9,FASTK,2407,1850
FASTK_PKc_E7_92.8,FASTK,0,4
FASTK_PKc_E8_41.2,FASTK,1124,574
FER_PKc_E14_27,FER,1050,1319
FER_PKc_E15_116.2,FER,1391,1606
FER_PKc_E16_95.3,FER,1066,1059
FER_PKc_E17_124.2,FER,1241,1909
FER_PKc_E18_155.1,FER,2150,1781
FER_PKc_E19_123.7,FER,969,1133
FES_PKc_E13_27,FES,2102,1773
FES_PKc_E14_119.13,FES,1881,1946
FES_PKc_E15_95.7,FES,2070,1897
FES_PKc_E16_124.2,FES,1363,950
FES_PKc_E17_158.5,FES,764,744
FES_PKc_E18_123.23,FES,820,869
FGFR1_PKc_E10_41,FGFR1,680,696
FGFR1_PKc_E11_122.18,FGFR1,1485,1160
FGFR1_PKc_E12_111.7,FGFR1,3222,2055
FGFR1_PKc_E13_191.13,FGFR1,1549,1292
FGFR1_PKc_E14_123.7,FGFR1,883,1310
FGFR1_PKc_E15_71.2,FGFR1,1819,1302
FGFR2_PKc_E10_74.6,FGFR2,853,1632
FGFR2_PKc_E11_122.16,FGFR2,1646,2289
FGFR2_PKc_E12_111.5,FGFR2,1423,1464
FGFR2_PKc_E13_191.1,FGFR2,1746,1685
FGFR2_PKc_E14_123.2,FGFR2,653,676
FGFR2_PKc_E15_71.1,FGFR2,472,683
FGFR3_PKc_E10_38.6,FGFR3,934,909
FGFR3_PKc_E11_122.16,FGFR3,437,428
FGFR3_PKc_E12_111.1,FGFR3,989,1006
FGFR3_PKc_E13_191.41,FGFR3,945,1022
FGFR3_PKc_E14_123.8,FGFR3,497,606
FGFR3_PKc_E15_71.4,FGFR3,284,233
FGFR4_PKc_E10_38.3,FGFR4,1358,1128
FGFR4_PKc_E11_122.18,FGFR4,795,897
FGFR4_PKc_E12_111.3,FGFR4,1316,881
FGFR4_PKc_E13_191.1,FGFR4,1782,1288
FGFR4_PKc_E14_123.9,FGFR4,1100,810
FGFR4_PKc_E15_71.5,FGFR4,22,0
FGR_PKc_E10_77.7,FGR,2705,2575
FGR_PKc_E11_154.11,FGR,1735,1086
FGR_PKc_E12_132.2,FGR,591,968
FGR_PKc_E13_161.22,FGR,1074,1404
FGR_PKc_E8_52,FGR,1324,947
FGR_PKc_E9_180.14,FGR,309,490
FLT1_PKc_E17_34,FLT1,1057,895
FLT1_PKc_E18_105.4,FLT1,2322,2724
FLT1_PKc_E19_114.1,FLT1,1254,1182
FLT1_PKc_E20_89.2,FLT1,2552,2425
FLT1_PKc_E21_157.4,FLT1,824,871
FLT1_PKc_E22_98,FLT1,1836,1677
FLT3_PKc_E14_124.1,FLT3,1515,948
FLT3_PKc_E15_105.1,FLT3,1995,2228
FLT3_PKc_E16_111.8,FLT3,1143,916
FLT3_PKc_E17_154.5,FLT3,3140,3545
FLT3_PKc_E18_83.1,FLT3,2002,1985
FLT3_PKc_E19_128.4,FLT3,2312,2482
FLT4_PKc_E17_34,FLT4,141,204
FLT4_PKc_E18_105,FLT4,1005,1968
FLT4_PKc_E19_114.12,FLT4,1188,1021
FLT4_PKc_E20_89.4,FLT4,1689,1584
FLT4_PKc_E21_151.21,FLT4,758,778
FLT4_PKc_E22_95,FLT4,842,401
FRK_PKc_E4_127.1,FRK,1233,1003
FRK_PKc_E4_127.4,FRK,531,661
FRK_PKc_E5_159.6,FRK,1136,1233
FRK_PKc_E6_182.11,FRK,771,1352
FRK_PKc_E7_166.2,FRK,773,735
FRK_PKc_E8_176.6,FRK,1924,1927
FYN_PKc_E10_180.5,FYN,1080,838
FYN_PKc_E11_77.4,FYN,1896,1899
FYN_PKc_E12_154.5,FYN,1663,1497
FYN_PKc_E13_132.11,FYN,1175,634
FYN_PKc_E14_197.11,FYN,749,676
FYN_PKc_E9_82.12,FYN,1602,1464
GAK_PKc_E1_31,GAK,715,420
GAK_PKc_E2_62.2,GAK,918,1130
GAK_PKc_E3_60,GAK,1311,1681
GAK_PKc_E4_115.1,GAK,423,83
GAK_PKc_E5_143.15,GAK,1211,315
GAK_PKc_E6_126.13,GAK,709,589
GCK_PKc_E2_163.12,GCK,795,356
GCK_PKc_E3_155.17,GCK,1528,1663
GCK_PKc_E4_120.4,GCK,2030,2106
GCK_PKc_E5_96.1,GCK,713,797
GCK_PKc_E6_100.5,GCK,1636,1027
GCK_PKc_E7_184.12,GCK,2562,1455
GRK4_PKc_E10_38,GRK4,1340,734
GRK4_PKc_E11_90.8,GRK4,706,831
GRK4_PKc_E12_209.1,GRK4,1533,1309
GRK4_PKc_E7_45.3,GRK4,1469,1024
GRK4_PKc_E8_141.7,GRK4,956,882
GRK4_PKc_E9_191.15,GRK4,1831,2028
GRK5_PKc_E10_38,GRK5,188,224
GRK5_PKc_E11_90.14,GRK5,944,672
GRK5_PKc_E12_209.8,GRK5,1016,1359
GRK5_PKc_E7_51,GRK5,2082,1980
GRK5_PKc_E8_141.16,GRK5,1743,2101
GRK5_PKc_E9_191,GRK5,1600,1578
GRK6_PKc_E10_38,GRK6,2081,2374
GRK6_PKc_E11_90.3,GRK6,1698,2226
GRK6_PKc_E12_209.29,GRK6,1542,2044
GRK6_PKc_E7_45,GRK6,644,446
GRK6_PKc_E8_141.5,GRK6,578,684
GRK6_PKc_E9_191.22,GRK6,732,944
GSG2_PKc_E1_1371.11,GSG2,308,233
GSG2_PKc_E1_1371.119,GSG2,1403,701
GSG2_PKc_E1_1371.166,GSG2,892,1076
GSG2_PKc_E1_1371.55,GSG2,1811,1192
GSG2_PKc_E1_1371.87,GSG2,1651,826
GSG2_PKc_E1_1371.9,GSG2,1284,670
GSK3A_PKc_E2_132.5,GSK3A,838,728
GSK3A_PKc_E3_84,GSK3A,788,842
GSK3A_PKc_E4_111.4,GSK3A,1472,918
GSK3A_PKc_E5_131.14,GSK3A,723,536
GSK3A_PKc_E6_107.2,GSK3A,2696,2448
GSK3A_PKc_E7_98.2,GSK3A,1255,824
GSK3B_PKc_E2_132.6,GSK3B,977,1627
GSK3B_PKc_E3_84.2,GSK3B,1373,1474
GSK3B_PKc_E4_111.3,GSK3B,2297,3605
GSK3B_PKc_E5_131.8,GSK3B,1510,1923
GSK3B_PKc_E6_107.2,GSK3B,1681,2370
GSK3B_PKc_E7_98.9,GSK3B,2155,3307
GUCY2D_PKc_E10_157.1,GUCY2D,651,1491
GUCY2D_PKc_E11_150.8,GUCY2D,971,475
GUCY2D_PKc_E12_149.8,GUCY2D,1206,1636
GUCY2D_PKc_E7_63.1,GUCY2D,3300,2794
GUCY2D_PKc_E8_81.5,GUCY2D,925,725
GUCY2D_PKc_E9_207.18,GUCY2D,973,993
GUCY2F_PKc_E10_157.3,GUCY2F,446,761
GUCY2F_PKc_E11_150.7,GUCY2F,981,1441
GUCY2F_PKc_E12_149.12,GUCY2F,0,0
GUCY2F_PKc_E7_69,GUCY2F,3533,3906
GUCY2F_PKc_E8_90,GUCY2F,678,330
GUCY2F_PKc_E9_177.5,GUCY2F,621,671
HCK_PKc_E10_77.2,HCK,2468,2761
HCK_PKc_E11_154.1,HCK,1172,1282
HCK_PKc_E12_132.7,HCK,0,0
HCK_PKc_E13_194.6,HCK,952,1083
HCK_PKc_E8_76.11,HCK,1016,830
HCK_PKc_E9_180.11,HCK,1048,1229
HIPK1_PKc_E2_557.19,HIPK1,1843,816
HIPK1_PKc_E2_557.27,HIPK1,236,131
HIPK1_PKc_E3_124.1,HIPK1,847,425
HIPK1_PKc_E4_120.6,HIPK1,1326,875
HIPK1_PKc_E5_87.3,HIPK1,801,718
HIPK1_PKc_E6_177.4,HIPK1,2772,2793
HIPK2_PKc_E2_557.17,HIPK2,1482,1611
HIPK2_PKc_E2_557.57,HIPK2,1211,761
HIPK2_PKc_E3_124.7,HIPK2,1194,894
HIPK2_PKc_E4_120.8,HIPK2,910,645
HIPK2_PKc_E5_87.4,HIPK2,1793,1836
HIPK2_PKc_E6_177.13,HIPK2,1675,819
HIPK3_PKc_E2_512.3,HIPK3,986,748
HIPK3_PKc_E2_512.3,HIPK3,573,811
HIPK3_PKc_E3_124.5,HIPK3,1160,1090
HIPK3_PKc_E4_120.1,HIPK3,518,566
HIPK3_PKc_E5_87.1,HIPK3,1171,1452
HIPK3_PKc_E6_147.2,HIPK3,1724,2061
HIPK4_PKc_E1_435.51,HIPK4,1398,1302
HIPK4_PKc_E1_435.67,HIPK4,1104,684
HIPK4_PKc_E2_357.17,HIPK4,176,245
HIPK4_PKc_E2_357.2,HIPK4,2027,1656
HIPK4_PKc_E3_219.24,HIPK4,1220,1126
HIPK4_PKc_E3_219.28,HIPK4,2525,2897
HUNK_PKc_E1_90,HUNK,1538,2327
HUNK_PKc_E1_90.6,HUNK,1400,1137
HUNK_PKc_E2_293.25,HUNK,807,1011
HUNK_PKc_E4_136.17,HUNK,0,0
