sgRNA,Gene,A2780_Ts8_D0,A2780_Ts8_D10
CLK1_PKc_E5_67,CLK1,508,708
CLK1_PKc_E6_117.1,CLK1,375,407
CLK1_PKc_E7_167.7,CLK1,986,30
CLK1_PKc_E8_95,CLK1,1230,2160
CLK1_PKc_E9_130.1,CLK1,1924,1939
CLK2_PKc_E10_83.3,CLK2,811,632
CLK2_PKc_E4_40,CLK2,638,2127
CLK2_PKc_E5_67,CLK2,418,421
CLK2_PKc_E6_117.1,CLK2,1321,595
CLK2_PKc_E7_167.4,CLK2,737,143
CLK2_PKc_E9_130.3,CLK2,856,1036
CLK3_PKc_E4_43.1,CLK3,1389,438
CLK3_PKc_E5_67.7,CLK3,1216,827
CLK3_PKc_E6_117,CLK3,1458,360
CLK3_PKc_E7_167.21,CLK3,696,297
CLK3_PKc_E8_95.3,CLK3,1146,502
CLK3_PKc_E9_130.3,CLK3,471,1
CLK4_PKc_E4_40,CLK4,894,1080
CLK4_PKc_E5_67,CLK4,1416,129
CLK4_PKc_E6_117.3,CLK4,3101,417
CLK4_PKc_E7_167.8,CLK4,967,3305
CLK4_PKc_E8_95.2,CLK4,1232,1561
CLK4_PKc_E9_130.3,CLK4,860,147
CSF1R_PKc_E12_127.12,CSF1R,538,62
CSF1R_PKc_E13_105.8,CSF1R,524,1
CSF1R_PKc_E14_111.8,CSF1R,324,29
CSF1R_PKc_E15_163.13,CSF1R,2529,289
CSF1R_PKc_E16_89.3,CSF1R,774,44
CSF1R_PKc_E17_98.1,CSF1R,1524,3688
CSK_PKc_E10_74.8,CSK,1058,324
CSK_PKc_E11_196.3,CSK,1336,647
CSK_PKc_E12_87,CSK,1160,684
CSK_PKc_E7_61.3,CSK,699,386
CSK_PKc_E8_100.1,CSK,468,10
CSK_PKc_E9_91,CSK,508,1
CSNK1A1_PKc_E1_78.2,CSNK1A1,197,150
CSNK1A1_PKc_E2_107.7,CSNK1A1,987,1
CSNK1A1_PKc_E3_127.1,CSNK1A1,646,45
CSNK1A1_PKc_E4_99.5,CSNK1A1,645,157
CSNK1A1_PKc_E5_84.1,CSNK1A1,1413,263
CSNK1A1_PKc_E6_140.6,CSNK1A1,935,323
CSNK1D_PKc_E1_55.2,CSNK1D,807,85
CSNK1D_PKc_E1_55.3,CSNK1D,1086,1479
CSNK1D_PKc_E2_111.8,CSNK1D,1215,2076
CSNK1D_PKc_E3_149.8,CSNK1D,567,248
CSNK1D_PKc_E4_229.12,CSNK1D,959,1156
CSNK1D_PKc_E5_171.15,CSNK1D,858,61
CSNK1E_PKc_E2_55.4,CSNK1E,875,400
CSNK1E_PKc_E3_111.11,CSNK1E,654,197
CSNK1E_PKc_E4_149.4,CSNK1E,830,324
CSNK1E_PKc_E5_229.35,CSNK1E,509,970
CSNK1E_PKc_E6_171.15,CSNK1E,549,3
CSNK1E_PKc_E7_110.8,CSNK1E,293,171
CSNK1G1_PKc_E2_55.3,CSNK1G1,1035,275
CSNK1G1_PKc_E3_41,CSNK1G1,2518,1701
CSNK1G1_PKc_E4_70.2,CSNK1G1,755,864
CSNK1G1_PKc_E5_152.1,CSNK1G1,1215,1564
CSNK1G1_PKc_E6_235.8,CSNK1G1,1522,1483
CSNK1G1_PKc_E7_86.9,CSNK1G1,214,355
CSNK1G2_PKc_E2_55.5,CSNK1G2,1079,2459
CSNK1G2_PKc_E3_41,CSNK1G2,690,2
CSNK1G2_PKc_E4_70.3,CSNK1G2,202,42
CSNK1G2_PKc_E5_149.15,CSNK1G2,765,40
CSNK1G2_PKc_E6_235.22,CSNK1G2,200,104
CSNK1G2_PKc_E7_86.13,CSNK1G2,465,90
CSNK1G3_PKc_E2_55.2,CSNK1G3,1320,325
CSNK1G3_PKc_E3_41,CSNK1G3,721,176
CSNK1G3_PKc_E4_70.2,CSNK1G3,563,66
CSNK1G3_PKc_E5_149.1,CSNK1G3,403,32
CSNK1G3_PKc_E6_235.1,CSNK1G3,593,3324
CSNK1G3_PKc_E7_86.3,CSNK1G3,542,13
CSNK2A1_PKc_E10_102.3,CSNK2A1,627,11
CSNK2A1_PKc_E10_102.7,CSNK2A1,1057,1961
CSNK2A1_PKc_E11_101,CSNK2A1,642,16
CSNK2A1_PKc_E11_101.1,CSNK2A1,1209,349
CSNK2A1_PKc_E12_149.5,CSNK2A1,655,111
CSNK2A2_PKc_E1_41,CSNK2A2,1037,166
CSNK2A2_PKc_E2_112.4,CSNK2A2,1046,182
CSNK2A2_PKc_E3_102.5,CSNK2A2,866,832
CSNK2A2_PKc_E4_51,CSNK2A2,629,139
CSNK2A2_PKc_E5_60.2,CSNK2A2,672,1146
CSNK2A2_PKc_E6_84.4,CSNK2A2,815,1678
DAPK1_PKc_E2_44.1,DAPK1,955,1384
DAPK1_PKc_E3_222.6,DAPK1,709,203
DAPK1_PKc_E4_139.3,DAPK1,670,625
DAPK1_PKc_E5_130.11,DAPK1,726,668
DAPK1_PKc_E6_49.3,DAPK1,784,17974
DAPK1_PKc_E8_153.1,DAPK1,1247,2425
DAPK2_PKc_E2_44.1,DAPK2,1032,2067
DAPK2_PKc_E3_222.18,DAPK2,866,832
DAPK2_PKc_E4_139,DAPK2,869,830
DAPK2_PKc_E5_130.5,DAPK2,456,244
DAPK2_PKc_E6_49.1,DAPK2,1404,1852
DAPK2_PKc_E8_153.1,DAPK2,766,1158
DAPK3_PKc_E2_44,DAPK3,1032,774
DAPK3_PKc_E3_361.58,DAPK3,665,108
DAPK3_PKc_E4_130.4,DAPK3,495,38
DAPK3_PKc_E5_49,DAPK3,347,50
DAPK3_PKc_E7_153.1,DAPK3,973,1195
DAPK3_PKc_E8_43,DAPK3,1033,580
DCLK1_PKc_E10_120.4,DCLK1,2721,6712
DCLK1_PKc_E11_147.4,DCLK1,541,9
DCLK1_PKc_E12_134.16,DCLK1,588,314
DCLK1_PKc_E13_78.4,DCLK1,1369,449
DCLK1_PKc_E8_83.4,DCLK1,1051,2402
DCLK1_PKc_E9_58,DCLK1,452,108
DCLK2_PKc_E10_120.6,DCLK2,1073,350
DCLK2_PKc_E11_147.9,DCLK2,1,1
DCLK2_PKc_E12_134.4,DCLK2,1642,2749
DCLK2_PKc_E13_78.2,DCLK2,1016,2083
DCLK2_PKc_E8_68.1,DCLK2,1274,147
DCLK2_PKc_E9_58.3,DCLK2,937,1146
DCLK3_PKc_E2_390.28,DCLK3,1342,3176
DCLK3_PKc_E2_390.6,DCLK3,1256,357
DCLK3_PKc_E3_133.3,DCLK3,465,2339
DCLK3_PKc_E3_133.7,DCLK3,769,14
DCLK3_PKc_E4_168.9,DCLK3,1273,424
DCLK3_PKc_E5_86.5,DCLK3,1182,1108
DDR1_PKc_E12_60.4,DDR1,1454,2982
DDR1_PKc_E12_60.9,DDR1,1256,1260
DDR1_PKc_E13_128.2,DDR1,320,428
DDR1_PKc_E14_237.4,DDR1,1232,1140
DDR1_PKc_E15_235.2,DDR1,257,443
DDR1_PKc_E16_150.1,DDR1,1867,1783
DDR2_PKc_E14_60.8,DDR2,1315,885
DDR2_PKc_E15_128.5,DDR2,750,182
DDR2_PKc_E16_192.4,DDR2,1415,1345
DDR2_PKc_E17_235.9,DDR2,32,1
DDR2_PKc_E18_150.9,DDR2,1151,704
DDR2_PKc_E19_120.5,DDR2,681,27
DMPK_PKc_E1_48.3,DMPK,526,230
DMPK_PKc_E2_84.9,DMPK,1074,1145
DMPK_PKc_E3_96.8,DMPK,335,1
DMPK_PKc_E4_149.4,DMPK,1070,611
DMPK_PKc_E5_94.11,DMPK,985,1126
DMPK_PKc_E6_207.24,DMPK,811,1
DSTYK_PKc_E10_114.7,DSTYK,1241,42
DSTYK_PKc_E11_115.6,DSTYK,859,554
DSTYK_PKc_E12_135,DSTYK,930,187
DSTYK_PKc_E13_134.19,DSTYK,1586,182
DSTYK_PKc_E8_155.7,DSTYK,570,1297
DSTYK_PKc_E9_133,DSTYK,951,686
DYRK1A_PKc_E4_75.3,DYRK1A,965,4229
DYRK1A_PKc_E5_148,DYRK1A,670,1215
DYRK1A_PKc_E6_287.15,DYRK1A,759,722
DYRK1A_PKc_E7_147.1,DYRK1A,761,1
DYRK1A_PKc_E8_141.1,DYRK1A,201,19
DYRK1A_PKc_E9_213.21,DYRK1A,424,376
DYRK1B_PKc_E4_84,DYRK1B,1341,4322
DYRK1B_PKc_E5_148.7,DYRK1B,612,105
DYRK1B_PKc_E6_287.28,DYRK1B,664,204
DYRK1B_PKc_E7_147.3,DYRK1B,739,34
DYRK1B_PKc_E8_141,DYRK1B,859,243
DYRK1B_PKc_E9_213.48,DYRK1B,478,1
DYRK2_PKc_E3_1140.113,DYRK2,451,1165
DYRK2_PKc_E3_1140.126,DYRK2,138,679
DYRK2_PKc_E3_1140.134,DYRK2,485,34
DYRK2_PKc_E3_1140.135,DYRK2,269,4
DYRK2_PKc_E3_1140.32,DYRK2,963,834
DYRK2_PKc_E3_1140.73,DYRK2,519,1759
DYRK3_PKc_E3_1140.11,DYRK3,1690,3134
DYRK3_PKc_E3_1140.115,DYRK3,620,835
DYRK3_PKc_E3_1140.119,DYRK3,392,362
DYRK3_PKc_E3_1140.128,DYRK3,517,1
DYRK3_PKc_E3_1140.22,DYRK3,523,316
DYRK3_PKc_E3_1140.67,DYRK3,863,500
DYRK4_PKc_E4_105.4,DYRK4,969,900
DYRK4_PKc_E5_137,DYRK4,828,64
DYRK4_PKc_E6_141.7,DYRK4,1741,46
DYRK4_PKc_E7_139.3,DYRK4,872,30
DYRK4_PKc_E8_82.5,DYRK4,986,637
DYRK4_PKc_E9_173.37,DYRK4,383,161
EEF2K_PKc_E4_48,EEF2K,454,1135
EEF2K_PKc_E5_38.5,EEF2K,731,47
EEF2K_PKc_E6_172.2,EEF2K,703,3
EEF2K_PKc_E7_150.5,EEF2K,1014,804
EEF2K_PKc_E8_133,EEF2K,666,21
EEF2K_PKc_E9_53.1,EEF2K,672,119
EGFR_PKc_E18_75.5,EGFR,2197,1312
EGFR_PKc_E19_99,EGFR,967,628
EGFR_PKc_E20_186.28,EGFR,1536,365
EGFR_PKc_E21_156,EGFR,952,2
EGFR_PKc_E22_76.2,EGFR,668,983
EGFR_PKc_E23_147.18,EGFR,846,129
EIF2AK1_PKc_E10_112.5,EIF2AK1,773,7007
EIF2AK1_PKc_E5_72.4,EIF2AK1,334,9
EIF2AK1_PKc_E6_81.2,EIF2AK1,971,1195
EIF2AK1_PKc_E7_100.3,EIF2AK1,770,7564
EIF2AK1_PKc_E8_61.1,EIF2AK1,744,15
EIF2AK1_PKc_E9_328.3,EIF2AK1,838,252
EIF2AK2_PKc_E11_123.3,EIF2AK2,2021,1887
EIF2AK2_PKc_E12_159.6,EIF2AK2,797,136
EIF2AK2_PKc_E13_181.3,EIF2AK2,755,497
EIF2AK2_PKc_E14_129.3,EIF2AK2,1071,809
EIF2AK2_PKc_E15_102.3,EIF2AK2,917,4898
EIF2AK2_PKc_E16_54.1,EIF2AK2,672,49
EIF2AK3_PKc_E11_123.1,EIF2AK3,663,234
EIF2AK3_PKc_E12_103.6,EIF2AK3,257,15
EIF2AK3_PKc_E13_201.3,EIF2AK3,889,1
EIF2AK3_PKc_E14_168.13,EIF2AK3,1212,366
EIF2AK3_PKc_E15_102.3,EIF2AK3,1110,229
EIF2AK3_PKc_E16_63.2,EIF2AK3,1289,3193
EIF2AK4_PKc_E10_107.3,EIF2AK4,949,3198
EIF2AK4_PKc_E10_107.8,EIF2AK4,1295,613
EIF2AK4_PKc_E8_123.1,EIF2AK4,740,320
EIF2AK4_PKc_E8_123.3,EIF2AK4,833,160
EIF2AK4_PKc_E9_536.1,EIF2AK4,1685,1598
EIF2AK4_PKc_E9_536.41,EIF2AK4,720,53
EIF2AK4_PKc2_E12_431.72,EIF2AK4,658,122
EIF2AK4_PKc2_E13_70,EIF2AK4,805,212
EIF2AK4_PKc2_E14_84.1,EIF2AK4,1224,897
EIF2AK4_PKc2_E15_123.2,EIF2AK4,911,932
EIF2AK4_PKc2_E16_105.6,EIF2AK4,688,30
EIF2AK4_PKc2_E17_55,EIF2AK4,652,154
EPHA1_PKc_E11_43.2,EPHA1,442,7
EPHA1_PKc_E12_186.1,EPHA1,397,48
EPHA1_PKc_E13_62.2,EPHA1,459,343
EPHA1_PKc_E14_207.8,EPHA1,940,32
EPHA1_PKc_E15_150.26,EPHA1,1182,278
EPHA1_PKc_E16_150.6,EPHA1,595,201
EPHA10_PKc_E10_46,EPHA10,778,3665
EPHA10_PKc_E11_186.3,EPHA10,370,1
EPHA10_PKc_E12_62.1,EPHA10,1686,958
EPHA10_PKc_E13_204.12,EPHA10,1155,965
EPHA10_PKc_E14_150.23,EPHA10,908,2316
EPHA10_PKc_E15_150.3,EPHA10,574,1579
EPHA2_PKc_E11_189.12,EPHA2,956,1
EPHA2_PKc_E11_189.15,EPHA2,1548,164
EPHA2_PKc_E12_62,EPHA2,1093,2420
EPHA2_PKc_E12_62.7,EPHA2,1253,541
EPHA2_PKc_E13_210.12,EPHA2,794,309
EPHA2_PKc_E13_210.8,EPHA2,1198,874
EPHA3_PKc_E10_43.1,EPHA3,412,251
EPHA3_PKc_E11_186.8,EPHA3,581,315
EPHA3_PKc_E12_62.2,EPHA3,1372,1786
EPHA3_PKc_E13_210.12,EPHA3,1296,1605
EPHA3_PKc_E14_150.14,EPHA3,1197,557
EPHA3_PKc_E15_150.1,EPHA3,2573,843
EPHA4_PKc_E11_43.1,EPHA4,978,392
EPHA4_PKc_E12_186.13,EPHA4,1018,236
EPHA4_PKc_E13_62.3,EPHA4,805,3059
EPHA4_PKc_E14_210.8,EPHA4,735,365
EPHA4_PKc_E15_150.7,EPHA4,349,1221
EPHA4_PKc_E16_150.16,EPHA4,1020,326
EPHA5_PKc_E11_43,EPHA5,866,336
EPHA5_PKc_E12_186.6,EPHA5,1365,439
EPHA5_PKc_E13_62.2,EPHA5,1591,4860
EPHA5_PKc_E14_210.8,EPHA5,1117,303
EPHA5_PKc_E15_150.7,EPHA5,919,1574
EPHA5_PKc_E16_150,EPHA5,366,104
EPHA6_PKc_E10_43,EPHA6,830,1606
EPHA6_PKc_E11_186.1,EPHA6,1106,1247
EPHA6_PKc_E12_126.26,EPHA6,1713,1835
EPHA6_PKc_E13_62.4,EPHA6,1303,376
EPHA6_PKc_E15_150.1,EPHA6,587,96
EPHA6_PKc_E16_150.9,EPHA6,1222,1132
EPHA7_PKc_E10_43,EPHA7,743,649
EPHA7_PKc_E11_186.8,EPHA7,1331,300
EPHA7_PKc_E12_62.2,EPHA7,817,1062
EPHA7_PKc_E13_210.13,EPHA7,460,343
EPHA7_PKc_E14_150.12,EPHA7,762,426
EPHA7_PKc_E15_150.1,EPHA7,618,392
EPHA8_PKc_E11_186.28,EPHA8,556,801
EPHA8_PKc_E11_186.31,EPHA8,283,6
EPHA8_PKc_E12_62.2,EPHA8,414,132
EPHA8_PKc_E13_210.35,EPHA8,1979,2832
EPHA8_PKc_E14_150.21,EPHA8,832,53
EPHA8_PKc_E15_150.4,EPHA8,1386,2903
EPHB1_PKc_E10_43,EPHB1,525,20
EPHB1_PKc_E10_43.1,EPHB1,718,571
EPHB1_PKc_E11_248.3,EPHB1,1113,46
EPHB1_PKc_E12_216.9,EPHB1,780,340
EPHB1_PKc_E13_150.12,EPHB1,739,4
EPHB1_PKc_E14_150.11,EPHB1,685,282
EPHB2_PKc_E10_43.1,EPHB2,186,23
EPHB2_PKc_E10_43.2,EPHB2,1419,582
EPHB2_PKc_E11_248.3,EPHB2,520,153
EPHB2_PKc_E12_216.6,EPHB2,632,71
EPHB2_PKc_E13_150.22,EPHB2,1007,127
EPHB2_PKc_E14_150.11,EPHB2,692,221
EPHB3_PKc_E10_43.2,EPHB3,666,6870
EPHB3_PKc_E10_43.3,EPHB3,1610,436
EPHB3_PKc_E11_248.16,EPHB3,1101,241
EPHB3_PKc_E12_216.7,EPHB3,1107,972
EPHB3_PKc_E13_150.1,EPHB3,815,1183
EPHB3_PKc_E14_150.8,EPHB3,287,44
EPHB4_PKc_E11_43,EPHB4,878,753
EPHB4_PKc_E11_43.2,EPHB4,1037,688
EPHB4_PKc_E12_248.35,EPHB4,314,1
EPHB4_PKc_E13_216.23,EPHB4,922,2198
EPHB4_PKc_E14_150.2,EPHB4,1535,369
EPHB4_PKc_E15_150.34,EPHB4,2155,139
EPHB6_PKc_E11_43.3,EPHB6,1595,566
EPHB6_PKc_E11_43.4,EPHB6,751,276
EPHB6_PKc_E12_248.1,EPHB6,884,177
EPHB6_PKc_E13_174.1,EPHB6,541,1
EPHB6_PKc_E14_150,EPHB6,949,152
EPHB6_PKc_E15_150.12,EPHB6,409,206
ERBB2_PKc_E18_75.5,ERBB2,1345,1428
ERBB2_PKc_E19_99.8,ERBB2,1979,986
ERBB2_PKc_E20_186.2,ERBB2,719,383
ERBB2_PKc_E21_156.2,ERBB2,547,558
ERBB2_PKc_E22_76.9,ERBB2,557,31
ERBB2_PKc_E23_147.4,ERBB2,987,1201
ERBB3_PKc_E18_75.4,ERBB3,573,2
ERBB3_PKc_E19_99.4,ERBB3,606,306
ERBB3_PKc_E20_186.13,ERBB3,1086,44
ERBB3_PKc_E21_156.15,ERBB3,376,1
ERBB3_PKc_E22_76.7,ERBB3,1090,481
ERBB3_PKc_E23_147.5,ERBB3,859,3201
ERBB4_PKc_E17_54,ERBB4,497,1
ERBB4_PKc_E18_123.8,ERBB4,1231,846
ERBB4_PKc_E19_99.2,ERBB4,641,5
ERBB4_PKc_E20_186.2,ERBB4,1478,1050
ERBB4_PKc_E21_156.2,ERBB4,1166,1921
ERBB4_PKc_E22_76.2,ERBB4,1173,562
ERN1_PKc_E14_62,ERN1,807,434
ERN1_PKc_E15_190,ERN1,977,474
ERN1_PKc_E16_100.1,ERN1,1203,10266
ERN1_PKc_E17_200.6,ERN1,806,114
ERN1_PKc_E18_148.14,ERN1,827,299
ERN1_PKc_E19_98.5,ERN1,415,1
FASTK_PKc_E5_201.19,FASTK,1873,5581
FASTK_PKc_E5_201.31,FASTK,1282,1352
FASTK_PKc_E6_143.1,FASTK,678,85
FASTK_PKc_E6_143.9,FASTK,1235,1822
FASTK_PKc_E7_92.8,FASTK,2,3
FASTK_PKc_E8_41.2,FASTK,630,1564
FER_PKc_E14_27,FER,556,9
FER_PKc_E15_116.2,FER,1163,1329
FER_PKc_E16_95.3,FER,977,1092
FER_PKc_E17_124.2,FER,1361,286
FER_PKc_E18_155.1,FER,1887,299
FER_PKc_E19_123.7,FER,775,664
FES_PKc_E13_27,FES,1008,527
FES_PKc_E14_119.13,FES,1064,73
FES_PKc_E15_95.7,FES,1348,598
FES_PKc_E16_124.2,FES,1034,12877
FES_PKc_E17_158.5,FES,632,285
FES_PKc_E18_123.23,FES,522,71
FGFR1_PKc_E10_41,FGFR1,478,1
FGFR1_PKc_E11_122.18,FGFR1,891,532
FGFR1_PKc_E12_111.7,FGFR1,1741,600
FGFR1_PKc_E13_191.13,FGFR1,840,1
FGFR1_PKc_E14_123.7,FGFR1,548,22
FGFR1_PKc_E15_71.2,FGFR1,1153,71
FGFR2_PKc_E10_74.6,FGFR2,821,143
FGFR2_PKc_E11_122.16,FGFR2,1274,447
FGFR2_PKc_E12_111.5,FGFR2,1118,89
FGFR2_PKc_E13_191.1,FGFR2,1250,1249
FGFR2_PKc_E14_123.2,FGFR2,516,100
FGFR2_PKc_E15_71.1,FGFR2,405,1
FGFR3_PKc_E10_38.6,FGFR3,639,147
FGFR3_PKc_E11_122.16,FGFR3,355,192
FGFR3_PKc_E12_111.1,FGFR3,732,1
FGFR3_PKc_E13_191.41,FGFR3,598,3969
FGFR3_PKc_E14_123.8,FGFR3,314,3
FGFR3_PKc_E15_71.4,FGFR3,270,1
FGFR4_PKc_E10_38.3,FGFR4,845,157
FGFR4_PKc_E11_122.18,FGFR4,576,167
FGFR4_PKc_E12_111.3,FGFR4,892,12
FGFR4_PKc_E13_191.1,FGFR4,689,203
FGFR4_PKc_E14_123.9,FGFR4,642,85
FGFR4_PKc_E15_71.5,FGFR4,14,1
FGR_PKc_E10_77.7,FGR,1699,823
FGR_PKc_E11_154.11,FGR,884,201
FGR_PKc_E12_132.2,FGR,623,3672
FGR_PKc_E13_161.22,FGR,848,156
FGR_PKc_E8_52,FGR,708,33
FGR_PKc_E9_180.14,FGR,269,1
FLT1_PKc_E17_34,FLT1,850,20
FLT1_PKc_E18_105.4,FLT1,1960,1281
FLT1_PKc_E19_114.1,FLT1,756,163
FLT1_PKc_E20_89.2,FLT1,1875,3601
FLT1_PKc_E21_157.4,FLT1,586,405
FLT1_PKc_E22_98,FLT1,1521,4131
FLT3_PKc_E14_124.1,FLT3,1018,187
FLT3_PKc_E15_105.1,FLT3,1831,882
FLT3_PKc_E16_111.8,FLT3,923,1065
FLT3_PKc_E17_154.5,FLT3,1914,486
FLT3_PKc_E18_83.1,FLT3,1570,50
FLT3_PKc_E19_128.4,FLT3,1876,4186
FLT4_PKc_E17_34,FLT4,100,215
FLT4_PKc_E18_105,FLT4,607,504
FLT4_PKc_E19_114.12,FLT4,705,73
FLT4_PKc_E20_89.4,FLT4,1032,1785
FLT4_PKc_E21_151.21,FLT4,522,309
FLT4_PKc_E22_95,FLT4,606,6
FRK_PKc_E4_127.1,FRK,903,1798
FRK_PKc_E4_127.4,FRK,415,129
FRK_PKc_E5_159.6,FRK,1124,73
FRK_PKc_E6_182.11,FRK,527,587
FRK_PKc_E7_166.2,FRK,638,4513
FRK_PKc_E8_176.6,FRK,1397,460
FYN_PKc_E10_180.5,FYN,1058,222
FYN_PKc_E11_77.4,FYN,1567,2466
FYN_PKc_E12_154.5,FYN,1317,3720
FYN_PKc_E13_132.11,FYN,701,1941
FYN_PKc_E14_197.11,FYN,581,97
FYN_PKc_E9_82.12,FYN,1217,3705
GAK_PKc_E1_31,GAK,395,1
GAK_PKc_E2_62.2,GAK,409,412
GAK_PKc_E3_60,GAK,1087,200
GAK_PKc_E4_115.1,GAK,244,1
GAK_PKc_E5_143.15,GAK,787,245
GAK_PKc_E6_126.13,GAK,377,49
GCK_PKc_E2_163.12,GCK,575,553
GCK_PKc_E3_155.17,GCK,1205,55
GCK_PKc_E4_120.4,GCK,1259,4253
GCK_PKc_E5_96.1,GCK,489,256
GCK_PKc_E6_100.5,GCK,984,131
GCK_PKc_E7_184.12,GCK,1614,2536
GRK4_PKc_E10_38,GRK4,1116,412
GRK4_PKc_E11_90.8,GRK4,588,189
GRK4_PKc_E12_209.1,GRK4,1020,83
GRK4_PKc_E7_45.3,GRK4,749,149
GRK4_PKc_E8_141.7,GRK4,587,586
GRK4_PKc_E9_191.15,GRK4,1267,3235
GRK5_PKc_E10_38,GRK5,189,40
GRK5_PKc_E11_90.14,GRK5,738,12074
GRK5_PKc_E12_209.8,GRK5,974,1263
GRK5_PKc_E7_51,GRK5,1348,734
GRK5_PKc_E8_141.16,GRK5,1267,75
GRK5_PKc_E9_191,GRK5,1418,10180
GRK6_PKc_E10_38,GRK6,1206,281
GRK6_PKc_E11_90.3,GRK6,1185,102
GRK6_PKc_E12_209.29,GRK6,1190,231
GRK6_PKc_E7_45,GRK6,413,1045
GRK6_PKc_E8_141.5,GRK6,400,1
GRK6_PKc_E9_191.22,GRK6,509,58
GSG2_PKc_E1_1371.11,GSG2,298,12
GSG2_PKc_E1_1371.119,GSG2,841,465
GSG2_PKc_E1_1371.166,GSG2,580,278
GSG2_PKc_E1_1371.55,GSG2,1333,433
GSG2_PKc_E1_1371.87,GSG2,1173,707
GSG2_PKc_E1_1371.9,GSG2,760,250
GSK3A_PKc_E2_132.5,GSK3A,401,179
GSK3A_PKc_E3_84,GSK3A,382,67
GSK3A_PKc_E4_111.4,GSK3A,959,1070
GSK3A_PKc_E5_131.14,GSK3A,448,1216
GSK3A_PKc_E6_107.2,GSK3A,1511,10131
GSK3A_PKc_E7_98.2,GSK3A,870,1
GSK3B_PKc_E2_132.6,GSK3B,773,515
GSK3B_PKc_E3_84.2,GSK3B,1054,2002
GSK3B_PKc_E4_111.3,GSK3B,1529,3122
GSK3B_PKc_E5_131.8,GSK3B,600,956
GSK3B_PKc_E6_107.2,GSK3B,956,3230
GSK3B_PKc_E7_98.9,GSK3B,1372,1582
GUCY2D_PKc_E10_157.1,GUCY2D,651,464
GUCY2D_PKc_E11_150.8,GUCY2D,592,497
GUCY2D_PKc_E12_149.8,GUCY2D,991,272
GUCY2D_PKc_E7_63.1,GUCY2D,2022,3112
GUCY2D_PKc_E8_81.5,GUCY2D,602,3436
GUCY2D_PKc_E9_207.18,GUCY2D,711,8806
GUCY2F_PKc_E10_157.3,GUCY2F,425,834
GUCY2F_PKc_E11_150.7,GUCY2F,858,74
GUCY2F_PKc_E12_149.12,GUCY2F,1,1
GUCY2F_PKc_E7_69,GUCY2F,2249,2195
GUCY2F_PKc_E8_90,GUCY2F,317,4
GUCY2F_PKc_E9_177.5,GUCY2F,374,3
HCK_PKc_E10_77.2,HCK,1755,841
HCK_PKc_E11_154.1,HCK,859,949
HCK_PKc_E12_132.7,HCK,1,1
HCK_PKc_E13_194.6,HCK,537,1674
HCK_PKc_E8_76.11,HCK,806,168
HCK_PKc_E9_180.11,HCK,571,763
HIPK1_PKc_E2_557.19,HIPK1,1171,523
HIPK1_PKc_E2_557.27,HIPK1,209,1
HIPK1_PKc_E3_124.1,HIPK1,399,1
HIPK1_PKc_E4_120.6,HIPK1,809,85
HIPK1_PKc_E5_87.3,HIPK1,588,50
HIPK1_PKc_E6_177.4,HIPK1,2484,348
HIPK2_PKc_E2_557.17,HIPK2,1031,26
HIPK2_PKc_E2_557.57,HIPK2,812,913
HIPK2_PKc_E3_124.7,HIPK2,889,350
HIPK2_PKc_E4_120.8,HIPK2,889,317
HIPK2_PKc_E5_87.4,HIPK2,1155,8104
HIPK2_PKc_E6_177.13,HIPK2,972,337
HIPK3_PKc_E2_512.3,HIPK3,592,5814
HIPK3_PKc_E2_512.3,HIPK3,441,229
HIPK3_PKc_E3_124.5,HIPK3,1020,95
HIPK3_PKc_E4_120.1,HIPK3,466,279
HIPK3_PKc_E5_87.1,HIPK3,717,830
HIPK3_PKc_E6_147.2,HIPK3,1175,742
HIPK4_PKc_E1_435.51,HIPK4,783,164
HIPK4_PKc_E1_435.67,HIPK4,685,63
HIPK4_PKc_E2_357.17,HIPK4,133,1
HIPK4_PKc_E2_357.2,HIPK4,1326,328
HIPK4_PKc_E3_219.24,HIPK4,913,956
HIPK4_PKc_E3_219.28,HIPK4,2147,1600
HUNK_PKc_E1_90,HUNK,897,799
HUNK_PKc_E1_90.6,HUNK,1055,305
HUNK_PKc_E2_293.25,HUNK,803,242
HUNK_PKc_E4_136.17,HUNK,1,1
HUNK_PKc_E5_128.3,HUNK,1209,917
HUNK_PKc_E6_86.5,HUNK,954,1530
ICK_PKc_E3_92.5,ICK,130,1
ICK_PKc_E4_55.5,ICK,333,223
ICK_PKc_E5_122.2,ICK,1269,566
ICK_PKc_E6_80.2,ICK,620,76
ICK_PKc_E7_133.9,ICK,770,92
ICK_PKc_E8_172.2,ICK,1588,7834
IGF1R_PKc_E16_213.16,IGF1R,1799,3635
IGF1R_PKc_E17_111.7,IGF1R,588,299
IGF1R_PKc_E18_160.13,IGF1R,971,374
IGF1R_PKc_E19_130.1,IGF1R,598,45
IGF1R_PKc_E20_135.11,IGF1R,760,127
IGF1R_PKc_E21_82,IGF1R,777,1682
IKBKB_PKc_E2_63.1,IKBKB,767,254
IKBKB_PKc_E3_95.11,IKBKB,938,1
IKBKB_PKc_E4_118.23,IKBKB,2049,3192
IKBKB_PKc_E5_70.3,IKBKB,969,149
IKBKB_PKc_E6_89.7,IKBKB,312,88
IKBKB_PKc_E7_90.7,IKBKB,496,76
IKBKE_PKc_E3_63.7,IKBKE,1,1
